cost_bps,net_return_diagnostic,sharpe_diagnostic,max_drawdown,turnover,total_cost,asset,model,seed,fold_id
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,momentum,17,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,moving_average,17,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,moving_average,17,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,moving_average,17,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,moving_average,17,monthly_expanding_02
0,-0.13527522345853626,-2.9587450801362345,-0.22458119353743045,5.0,0.0,GBPUSD=X,logistic_regression,17,monthly_expanding_02
8,-0.1372605716771036,-3.0275033618662777,-0.22769404944079896,5.0,0.004,GBPUSD=X,logistic_regression,17,monthly_expanding_02
15,-0.13899634572842756,-3.08529294488879,-0.23041119642421215,5.0,0.0075,GBPUSD=X,logistic_regression,17,monthly_expanding_02
25,-0.14147374630632803,-3.1634883557610607,-0.23428215976822286,5.0,0.0125,GBPUSD=X,logistic_regression,17,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,LightGBM,17,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,LightGBM,17,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,LightGBM,17,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,LightGBM,17,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,XGBoost,17,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,XGBoost,17,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,XGBoost,17,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,XGBoost,17,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,CatBoost,17,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,CatBoost,17,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,CatBoost,17,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,CatBoost,17,monthly_expanding_02
0,0.015885396121018136,0.276147599404538,-0.10664035277609996,13.0,0.0,GBPUSD=X,random,23,monthly_expanding_02
8,0.009860505032529776,0.1830561036550844,-0.11381800926452579,13.0,0.010400000000000001,GBPUSD=X,random,23,monthly_expanding_02
15,0.004610455530847268,0.1018610318870327,-0.12006054792990972,13.0,0.0195,GBPUSD=X,random,23,monthly_expanding_02
25,-0.0028545384630995763,-0.013121549508318689,-0.12891739008458802,13.0,0.0325,GBPUSD=X,random,23,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,historical_mean,23,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,historical_mean,23,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,historical_mean,23,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,historical_mean,23,monthly_expanding_02
0,-0.02321394944922528,-0.3357699253167795,-0.08063967652064152,15.0,0.0,GBPUSD=X,random_walk,23,monthly_expanding_02
8,-0.02990690307396071,-0.44263922099180886,-0.09093875086669878,15.0,0.012000000000000002,GBPUSD=X,random_walk,23,monthly_expanding_02
15,-0.03573408223524965,-0.5353324649985501,-0.09986916418786818,15.0,0.0225,GBPUSD=X,random_walk,23,monthly_expanding_02
25,-0.04401160588666475,-0.6657007750001038,-0.1124964064965761,15.0,0.0375,GBPUSD=X,random_walk,23,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,buy_hold,23,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,buy_hold,23,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,buy_hold,23,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,buy_hold,23,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,momentum,23,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,momentum,23,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,momentum,23,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,momentum,23,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,moving_average,23,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,moving_average,23,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,moving_average,23,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,moving_average,23,monthly_expanding_02
0,-0.13527522345853626,-2.9587450801362345,-0.22458119353743045,5.0,0.0,GBPUSD=X,logistic_regression,23,monthly_expanding_02
8,-0.1372605716771036,-3.0275033618662777,-0.22769404944079896,5.0,0.004,GBPUSD=X,logistic_regression,23,monthly_expanding_02
15,-0.13899634572842756,-3.08529294488879,-0.23041119642421215,5.0,0.0075,GBPUSD=X,logistic_regression,23,monthly_expanding_02
25,-0.14147374630632803,-3.1634883557610607,-0.23428215976822286,5.0,0.0125,GBPUSD=X,logistic_regression,23,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,LightGBM,23,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,LightGBM,23,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,LightGBM,23,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,LightGBM,23,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,XGBoost,23,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,XGBoost,23,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,XGBoost,23,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,XGBoost,23,monthly_expanding_02
0,0.009643799239856143,0.18043971027820252,-0.12320432207046628,7.0,0.0,GBPUSD=X,CatBoost,23,monthly_expanding_02
8,0.006413002563047776,0.13044746458072215,-0.12393797364211478,7.0,0.005600000000000001,GBPUSD=X,CatBoost,23,monthly_expanding_02
15,0.003590631281847445,0.08676844011578072,-0.12457991876730723,7.0,0.0105,GBPUSD=X,CatBoost,23,monthly_expanding_02
25,-0.0004339218018389879,0.02467554013580872,-0.12549698323186775,7.0,0.0175,GBPUSD=X,CatBoost,23,monthly_expanding_02
0,0.053622518277944176,0.8691235198129384,-0.034742841592135365,21.0,0.0,GBPUSD=X,random,42,monthly_expanding_02
8,0.04357751362605078,0.7123253470007581,-0.0363428415921353,21.0,0.016800000000000002,GBPUSD=X,random,42,monthly_expanding_02
15,0.03485400183958953,0.5752295582286125,-0.03774284159213548,21.0,0.0315,GBPUSD=X,random,42,monthly_expanding_02
25,0.022497767889461562,0.380799666748326,-0.03974284159213526,21.0,0.0525,GBPUSD=X,random,42,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,historical_mean,42,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,historical_mean,42,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,historical_mean,42,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,historical_mean,42,monthly_expanding_02
0,-0.02321394944922528,-0.3357699253167795,-0.08063967652064152,15.0,0.0,GBPUSD=X,random_walk,42,monthly_expanding_02
8,-0.02990690307396071,-0.44263922099180886,-0.09093875086669878,15.0,0.012000000000000002,GBPUSD=X,random_walk,42,monthly_expanding_02
15,-0.03573408223524965,-0.5353324649985501,-0.09986916418786818,15.0,0.0225,GBPUSD=X,random_walk,42,monthly_expanding_02
25,-0.04401160588666475,-0.6657007750001038,-0.1124964064965761,15.0,0.0375,GBPUSD=X,random_walk,42,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,buy_hold,42,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,buy_hold,42,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,buy_hold,42,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,buy_hold,42,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,momentum,42,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,momentum,42,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,momentum,42,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,momentum,42,monthly_expanding_02
0,0.18323887881518375,4.241605142657946,-0.001469655337089537,1.0,0.0,GBPUSD=X,moving_average,42,monthly_expanding_02
8,0.18272063702576435,4.267718436436972,-0.001469655337089537,1.0,0.0008,GBPUSD=X,moving_average,42,monthly_expanding_02
15,0.18226703571182146,4.290404940790266,-0.001469655337089537,1.0,0.0015,GBPUSD=X,moving_average,42,monthly_expanding_02
25,0.18161880731729219,4.322501836904747,-0.001469655337089537,1.0,0.0025,GBPUSD=X,moving_average,42,monthly_expanding_02
0,-0.13527522345853626,-2.9587450801362345,-0.22458119353743045,5.0,0.0,GBPUSD=X,logistic_regression,42,monthly_expanding_02
8,-0.1372605716771036,-3.0275033618662777,-0.22769404944079896,5.0,0.004,GBPUSD=X,logistic_regression,42,monthly_expanding_02
15,-0.13899634572842756,-3.08529294488879,-0.23041119642421215,5.0,0.0075,GBPUSD=X,logistic_regression,42,monthly_expanding_02
25,-0.14147374630632803,-3.1634883557610607,-0.23428215976822286,5.0,0.0125,GBPUSD=X,logistic_regression,42,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,LightGBM,42,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,LightGBM,42,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,LightGBM,42,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,LightGBM,42,monthly_expanding_02
0,0.020862741964934317,0.3537565102546309,-0.12320432207046628,3.0,0.0,GBPUSD=X,XGBoost,42,monthly_expanding_02
8,0.01945668655333077,0.331642541024928,-0.12393797364211478,3.0,0.0024000000000000002,GBPUSD=X,XGBoost,42,monthly_expanding_02
15,0.01822645654032895,0.3122607888690576,-0.12457991876730723,3.0,0.0045000000000000005,GBPUSD=X,XGBoost,42,monthly_expanding_02
25,0.016469095616233664,0.28456085716303403,-0.12549698323186775,3.0,0.0075,GBPUSD=X,XGBoost,42,monthly_expanding_02
0,0.12528882637979155,2.2345602648397103,-0.04391052994334199,3.0,0.0,GBPUSD=X,CatBoost,42,monthly_expanding_02
8,0.12375654129502545,2.2067278271063886,-0.044710529943342014,3.0,0.0024000000000000002,GBPUSD=X,CatBoost,42,monthly_expanding_02
15,0.12241587284718602,2.1813392143382595,-0.04541052994334205,3.0,0.0045000000000000005,GBPUSD=X,CatBoost,42,monthly_expanding_02
25,0.12050076303140211,2.1434838686519333,-0.04641052994334194,3.0,0.0075,GBPUSD=X,CatBoost,42,monthly_expanding_02
0,-0.07877741902677082,-0.5690829891742564,-0.1976744233111446,19.0,0.0,JPY=X,random,11,monthly_expanding_01
8,-0.0868006103935135,-0.6363988116358898,-0.20415359985972914,19.0,0.015200000000000002,JPY=X,random,11,monthly_expanding_01
15,-0.09377380608696106,-0.6950968926045754,-0.2097884976968727,19.0,0.0285,JPY=X,random,11,monthly_expanding_01
25,-0.1036597073941008,-0.7784960659856496,-0.21778296775032424,19.0,0.0475,JPY=X,random,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,historical_mean,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,historical_mean,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,historical_mean,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,historical_mean,11,monthly_expanding_01
0,-0.13300094331286705,-1.072399373143825,-0.26207596090787555,21.0,0.0,JPY=X,random_walk,11,monthly_expanding_01
8,-0.14129736171279694,-1.1576462746452583,-0.2703463310969164,21.0,0.016800000000000002,JPY=X,random_walk,11,monthly_expanding_01
15,-0.14850212448485267,-1.232844829334106,-0.27751762720065365,21.0,0.0315,JPY=X,random_walk,11,monthly_expanding_01
25,-0.15870683359223292,-1.3410986948273573,-0.2902708524977343,21.0,0.05249999999999999,JPY=X,random_walk,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,buy_hold,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,buy_hold,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,buy_hold,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,buy_hold,11,monthly_expanding_01
0,0.0664687646966522,0.5596878699066327,-0.22438009194917097,9.0,0.0,JPY=X,momentum,11,monthly_expanding_01
8,0.06207722570940688,0.526959907247796,-0.22568651130075978,9.0,0.0072,JPY=X,momentum,11,monthly_expanding_01
15,0.0582440106983928,0.4983048220663758,-0.22682962823340003,9.0,0.013500000000000002,JPY=X,momentum,11,monthly_expanding_01
25,0.05278316049831311,0.45738093116771383,-0.228462652422886,9.0,0.022500000000000003,JPY=X,momentum,11,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,moving_average,11,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,moving_average,11,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,moving_average,11,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,moving_average,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,logistic_regression,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,logistic_regression,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,logistic_regression,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,logistic_regression,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,LightGBM,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,LightGBM,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,LightGBM,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,LightGBM,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,XGBoost,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,XGBoost,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,XGBoost,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,XGBoost,11,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,CatBoost,11,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,CatBoost,11,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,CatBoost,11,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,CatBoost,11,monthly_expanding_01
0,-0.010706003418609944,-0.019090429122492994,-0.1291856034569503,23.0,0.0,JPY=X,random,17,monthly_expanding_01
8,-0.021106053100727995,-0.0988784126758313,-0.13620662506785486,23.0,0.018400000000000003,JPY=X,random,17,monthly_expanding_01
15,-0.0301296317702211,-0.16838038935018892,-0.1423128222810609,23.0,0.0345,JPY=X,random,17,monthly_expanding_01
25,-0.04289761348977805,-0.2670255970513291,-0.15248235278674938,23.0,0.05749999999999999,JPY=X,random,17,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,historical_mean,17,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,historical_mean,17,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,historical_mean,17,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,historical_mean,17,monthly_expanding_01
0,-0.13300094331286705,-1.072399373143825,-0.26207596090787555,21.0,0.0,JPY=X,random_walk,17,monthly_expanding_01
8,-0.14129736171279694,-1.1576462746452583,-0.2703463310969164,21.0,0.016800000000000002,JPY=X,random_walk,17,monthly_expanding_01
15,-0.14850212448485267,-1.232844829334106,-0.27751762720065365,21.0,0.0315,JPY=X,random_walk,17,monthly_expanding_01
25,-0.15870683359223292,-1.3410986948273573,-0.2902708524977343,21.0,0.05249999999999999,JPY=X,random_walk,17,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,buy_hold,17,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,buy_hold,17,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,buy_hold,17,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,buy_hold,17,monthly_expanding_01
0,0.0664687646966522,0.5596878699066327,-0.22438009194917097,9.0,0.0,JPY=X,momentum,17,monthly_expanding_01
8,0.06207722570940688,0.526959907247796,-0.22568651130075978,9.0,0.0072,JPY=X,momentum,17,monthly_expanding_01
15,0.0582440106983928,0.4983048220663758,-0.22682962823340003,9.0,0.013500000000000002,JPY=X,momentum,17,monthly_expanding_01
25,0.05278316049831311,0.45738093116771383,-0.228462652422886,9.0,0.022500000000000003,JPY=X,momentum,17,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,moving_average,17,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,moving_average,17,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,moving_average,17,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,moving_average,17,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,logistic_regression,17,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,logistic_regression,17,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,logistic_regression,17,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,logistic_regression,17,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,LightGBM,17,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,LightGBM,17,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,LightGBM,17,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,LightGBM,17,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,XGBoost,17,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,XGBoost,17,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,XGBoost,17,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,XGBoost,17,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,CatBoost,17,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,CatBoost,17,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,CatBoost,17,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,CatBoost,17,monthly_expanding_01
0,0.12499903116256394,0.9984274698814539,-0.10997539502058362,13.0,0.0,JPY=X,random,23,monthly_expanding_01
8,0.11829974571852087,0.9461874616841208,-0.11146818220016497,13.0,0.010400000000000001,JPY=X,random,23,monthly_expanding_01
15,0.11246215882616184,0.9006597931139153,-0.11277437098229892,13.0,0.0195,JPY=X,random,23,monthly_expanding_01
25,0.1041619534019429,0.83599737272249,-0.11464035495677594,13.0,0.0325,JPY=X,random,23,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,historical_mean,23,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,historical_mean,23,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,historical_mean,23,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,historical_mean,23,monthly_expanding_01
0,-0.13300094331286705,-1.072399373143825,-0.26207596090787555,21.0,0.0,JPY=X,random_walk,23,monthly_expanding_01
8,-0.14129736171279694,-1.1576462746452583,-0.2703463310969164,21.0,0.016800000000000002,JPY=X,random_walk,23,monthly_expanding_01
15,-0.14850212448485267,-1.232844829334106,-0.27751762720065365,21.0,0.0315,JPY=X,random_walk,23,monthly_expanding_01
25,-0.15870683359223292,-1.3410986948273573,-0.2902708524977343,21.0,0.05249999999999999,JPY=X,random_walk,23,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,buy_hold,23,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,buy_hold,23,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,buy_hold,23,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,buy_hold,23,monthly_expanding_01
0,0.0664687646966522,0.5596878699066327,-0.22438009194917097,9.0,0.0,JPY=X,momentum,23,monthly_expanding_01
8,0.06207722570940688,0.526959907247796,-0.22568651130075978,9.0,0.0072,JPY=X,momentum,23,monthly_expanding_01
15,0.0582440106983928,0.4983048220663758,-0.22682962823340003,9.0,0.013500000000000002,JPY=X,momentum,23,monthly_expanding_01
25,0.05278316049831311,0.45738093116771383,-0.228462652422886,9.0,0.022500000000000003,JPY=X,momentum,23,monthly_expanding_01
0,0.463386174577606,6.101227358038072,-0.004895669512323453,1.0,0.0,JPY=X,moving_average,23,monthly_expanding_01
8,0.46272680084987705,6.08109471382688,-0.004895669512323453,1.0,0.0008,JPY=X,moving_average,23,monthly_expanding_01
15,0.4621496659156106,6.063126681299524,-0.004895669512323453,1.0,0.0015,JPY=X,moving_average,23,monthly_expanding_01
25,0.4613248909297676,6.036904014706596,-0.004895669512323564,1.0,0.0025,JPY=X,moving_average,23,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,logistic_regression,23,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,logistic_regression,23,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,logistic_regression,23,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,logistic_regression,23,monthly_expanding_01
0,-0.32782083104390525,-6.101227358038072,-0.5010019637802259,1.0,0.0,JPY=X,LightGBM,23,monthly_expanding_01
8,-0.32813276274693703,-6.120920162551347,-0.5014071323659703,1.0,0.0008,JPY=X,LightGBM,23,monthly_expanding_01
15,-0.3284057921135036,-6.137781868858313,-0.5017616548784963,1.0,0.0015,JPY=X,LightGBM,23,monthly_expanding_01
25,-0.3287959785403275,-6.161256800320213,-0.5022681156106765,1.0,0.0025,JPY=X,LightGBM,23,monthly_expanding_01
0,-0.17875595014990764,-1.5836101155248155,-0.40367348234841705,3.0,0.0,JPY=X,XGBoost,23,monthly_expanding_01
8,-0.17991148206275642,-1.5936008384266318,-0.40467171843168104,3.0,0.0024000000000000002,JPY=X,XGBoost,23,monthly_expanding_01
