observations,balanced_accuracy,roc_auc,brier,ece,probability_mean,probability_std,probability_min,probability_max,positive_rate,collapse_flag,asset,asset_class,model,seed,fold_id,dataset_hash,feature_hash
21,0.7261904761904762,0.5,0.06291939381860259,0.20696945055303353,0.7930305494469665,0.14171464411407161,0.3968379689602929,0.9582737674396749,0.9523809523809523,False,SPY,etfs,logistic_regression,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.1732472565462797,0.4158956155961847,0.5841043844038153,0.0166761348684347,0.567841383612282,0.6256644838672191,1.0,True,SPY,etfs,LightGBM,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.17584288638370335,0.41933543909163706,0.5806645609083629,0.0008221347379382672,0.5769878625869751,0.5808483958244324,1.0,True,SPY,etfs,XGBoost,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.2976190476190476,0.5,0.27066618140934234,0.5201013874961007,0.4798986125038993,0.012677859991870058,0.45952812865150855,0.5063342321103954,0.09523809523809523,False,SPY,etfs,CatBoost,23,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.5595238095238095,0.5,0.24899596697305243,0.4173842030473141,0.5826157969526858,0.273471011296647,0.06381725610417532,0.9756223516367559,0.6190476190476191,False,SPY,etfs,random,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.101724612881823,0.3189429618001045,0.6810570381998955,1.1102230246251565e-16,0.6810570381998954,0.6810570381998954,1.0,True,SPY,etfs,historical_mean,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.6547619047619048,0.5,0.22154761904761905,0.46904761904761894,0.5309523809523811,0.03926767262493011,0.45,0.55,0.8095238095238095,False,SPY,etfs,random_walk,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,True,SPY,etfs,buy_hold,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.5833333333333333,0.5,0.23583333333333328,0.48333333333333317,0.5166666666666668,0.04714045207910319,0.45,0.55,0.6666666666666666,False,SPY,etfs,momentum,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
21,0.25,0.5,0.3025000000000001,0.55,0.4499999999999999,1.1102230246251565e-16,0.45,0.45,0.0,True,SPY,etfs,moving_average,42,monthly_expanding_02,f6a2c862b9bf4ab413eaa2a79a93cda5eed51d335f391c48528794d65fb51b21,2338a5a4d6efca09
