block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
25,,,,GBPUSD=X,CatBoost,11,monthly_expanding_01
40,,,,GBPUSD=X,CatBoost,11,monthly_expanding_01
20,0.6102941176470589,0.65,1.0,GBPUSD=X,random,17,monthly_expanding_01
25,,,,GBPUSD=X,random,17,monthly_expanding_01
40,,,,GBPUSD=X,random,17,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,17,monthly_expanding_01
25,,,,GBPUSD=X,historical_mean,17,monthly_expanding_01
40,,,,GBPUSD=X,historical_mean,17,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,GBPUSD=X,random_walk,17,monthly_expanding_01
25,,,,GBPUSD=X,random_walk,17,monthly_expanding_01
40,,,,GBPUSD=X,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,17,monthly_expanding_01
25,,,,GBPUSD=X,buy_hold,17,monthly_expanding_01
40,,,,GBPUSD=X,buy_hold,17,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,momentum,17,monthly_expanding_01
25,,,,GBPUSD=X,momentum,17,monthly_expanding_01
40,,,,GBPUSD=X,momentum,17,monthly_expanding_01
20,0.4411764705882353,0.5,1.0,GBPUSD=X,moving_average,17,monthly_expanding_01
25,,,,GBPUSD=X,moving_average,17,monthly_expanding_01
40,,,,GBPUSD=X,moving_average,17,monthly_expanding_01
20,0.5294117647058824,0.53125,1.0,GBPUSD=X,logistic_regression,17,monthly_expanding_01
25,,,,GBPUSD=X,logistic_regression,17,monthly_expanding_01
40,,,,GBPUSD=X,logistic_regression,17,monthly_expanding_01
20,0.4375,0.47058823529411764,1.0,GBPUSD=X,LightGBM,17,monthly_expanding_01
25,,,,GBPUSD=X,LightGBM,17,monthly_expanding_01
40,,,,GBPUSD=X,LightGBM,17,monthly_expanding_01
20,0.40625,0.4411764705882353,1.0,GBPUSD=X,XGBoost,17,monthly_expanding_01
25,,,,GBPUSD=X,XGBoost,17,monthly_expanding_01
40,,,,GBPUSD=X,XGBoost,17,monthly_expanding_01
20,0.40625,0.4411764705882353,1.0,GBPUSD=X,CatBoost,17,monthly_expanding_01
25,,,,GBPUSD=X,CatBoost,17,monthly_expanding_01
40,,,,GBPUSD=X,CatBoost,17,monthly_expanding_01
20,0.3875,0.4852941176470588,1.0,GBPUSD=X,random,23,monthly_expanding_01
25,,,,GBPUSD=X,random,23,monthly_expanding_01
40,,,,GBPUSD=X,random,23,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,23,monthly_expanding_01
25,,,,GBPUSD=X,historical_mean,23,monthly_expanding_01
40,,,,GBPUSD=X,historical_mean,23,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,GBPUSD=X,random_walk,23,monthly_expanding_01
25,,,,GBPUSD=X,random_walk,23,monthly_expanding_01
40,,,,GBPUSD=X,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,23,monthly_expanding_01
25,,,,GBPUSD=X,buy_hold,23,monthly_expanding_01
40,,,,GBPUSD=X,buy_hold,23,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,momentum,23,monthly_expanding_01
25,,,,GBPUSD=X,momentum,23,monthly_expanding_01
40,,,,GBPUSD=X,momentum,23,monthly_expanding_01
20,0.4411764705882353,0.5,1.0,GBPUSD=X,moving_average,23,monthly_expanding_01
25,,,,GBPUSD=X,moving_average,23,monthly_expanding_01
40,,,,GBPUSD=X,moving_average,23,monthly_expanding_01
20,0.5294117647058824,0.53125,1.0,GBPUSD=X,logistic_regression,23,monthly_expanding_01
25,,,,GBPUSD=X,logistic_regression,23,monthly_expanding_01
40,,,,GBPUSD=X,logistic_regression,23,monthly_expanding_01
20,0.4375,0.47058823529411764,1.0,GBPUSD=X,LightGBM,23,monthly_expanding_01
25,,,,GBPUSD=X,LightGBM,23,monthly_expanding_01
40,,,,GBPUSD=X,LightGBM,23,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,XGBoost,23,monthly_expanding_01
25,,,,GBPUSD=X,XGBoost,23,monthly_expanding_01
40,,,,GBPUSD=X,XGBoost,23,monthly_expanding_01
20,0.5588235294117647,0.5625,1.0,GBPUSD=X,CatBoost,23,monthly_expanding_01
25,,,,GBPUSD=X,CatBoost,23,monthly_expanding_01
40,,,,GBPUSD=X,CatBoost,23,monthly_expanding_01
20,0.5735294117647058,0.6125,0.000999000999000999,GBPUSD=X,random,42,monthly_expanding_01
25,,,,GBPUSD=X,random,42,monthly_expanding_01
40,,,,GBPUSD=X,random,42,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,42,monthly_expanding_01
25,,,,GBPUSD=X,historical_mean,42,monthly_expanding_01
40,,,,GBPUSD=X,historical_mean,42,monthly_expanding_01
20,0.5147058823529411,0.55,0.000999000999000999,GBPUSD=X,random_walk,42,monthly_expanding_01
25,,,,GBPUSD=X,random_walk,42,monthly_expanding_01
40,,,,GBPUSD=X,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,42,monthly_expanding_01
25,,,,GBPUSD=X,buy_hold,42,monthly_expanding_01
40,,,,GBPUSD=X,buy_hold,42,monthly_expanding_01
20,0.5,0.5,1.0,GBPUSD=X,momentum,42,monthly_expanding_01
25,,,,GBPUSD=X,momentum,42,monthly_expanding_01
40,,,,GBPUSD=X,momentum,42,monthly_expanding_01
20,0.4411764705882353,0.5,1.0,GBPUSD=X,moving_average,42,monthly_expanding_01
25,,,,GBPUSD=X,moving_average,42,monthly_expanding_01
40,,,,GBPUSD=X,moving_average,42,monthly_expanding_01
20,0.5294117647058824,0.53125,1.0,GBPUSD=X,logistic_regression,42,monthly_expanding_01
25,,,,GBPUSD=X,logistic_regression,42,monthly_expanding_01
40,,,,GBPUSD=X,logistic_regression,42,monthly_expanding_01
20,0.4375,0.47058823529411764,1.0,GBPUSD=X,LightGBM,42,monthly_expanding_01
25,,,,GBPUSD=X,LightGBM,42,monthly_expanding_01
40,,,,GBPUSD=X,LightGBM,42,monthly_expanding_01
20,0.40625,0.4411764705882353,1.0,GBPUSD=X,XGBoost,42,monthly_expanding_01
25,,,,GBPUSD=X,XGBoost,42,monthly_expanding_01
40,,,,GBPUSD=X,XGBoost,42,monthly_expanding_01
20,0.0,0.058823529411764705,1.0,GBPUSD=X,CatBoost,42,monthly_expanding_01
25,,,,GBPUSD=X,CatBoost,42,monthly_expanding_01
40,,,,GBPUSD=X,CatBoost,42,monthly_expanding_01
20,0.25,0.275,1.0,GBPUSD=X,random,11,monthly_expanding_02
25,,,,GBPUSD=X,random,11,monthly_expanding_02
40,,,,GBPUSD=X,random,11,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,monthly_expanding_02
25,,,,GBPUSD=X,historical_mean,11,monthly_expanding_02
40,,,,GBPUSD=X,historical_mean,11,monthly_expanding_02
20,0.25,0.275,1.0,GBPUSD=X,random_walk,11,monthly_expanding_02
25,,,,GBPUSD=X,random_walk,11,monthly_expanding_02
40,,,,GBPUSD=X,random_walk,11,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,monthly_expanding_02
25,,,,GBPUSD=X,buy_hold,11,monthly_expanding_02
40,,,,GBPUSD=X,buy_hold,11,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,momentum,11,monthly_expanding_02
25,,,,GBPUSD=X,momentum,11,monthly_expanding_02
40,,,,GBPUSD=X,momentum,11,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,moving_average,11,monthly_expanding_02
25,,,,GBPUSD=X,moving_average,11,monthly_expanding_02
40,,,,GBPUSD=X,moving_average,11,monthly_expanding_02
20,0.55,0.55,1.0,GBPUSD=X,logistic_regression,11,monthly_expanding_02
25,,,,GBPUSD=X,logistic_regression,11,monthly_expanding_02
40,,,,GBPUSD=X,logistic_regression,11,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,LightGBM,11,monthly_expanding_02
25,,,,GBPUSD=X,LightGBM,11,monthly_expanding_02
40,,,,GBPUSD=X,LightGBM,11,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,XGBoost,11,monthly_expanding_02
25,,,,GBPUSD=X,XGBoost,11,monthly_expanding_02
40,,,,GBPUSD=X,XGBoost,11,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,CatBoost,11,monthly_expanding_02
25,,,,GBPUSD=X,CatBoost,11,monthly_expanding_02
40,,,,GBPUSD=X,CatBoost,11,monthly_expanding_02
20,0.7,0.75,1.0,GBPUSD=X,random,17,monthly_expanding_02
25,,,,GBPUSD=X,random,17,monthly_expanding_02
40,,,,GBPUSD=X,random,17,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,17,monthly_expanding_02
25,,,,GBPUSD=X,historical_mean,17,monthly_expanding_02
40,,,,GBPUSD=X,historical_mean,17,monthly_expanding_02
20,0.25,0.275,1.0,GBPUSD=X,random_walk,17,monthly_expanding_02
25,,,,GBPUSD=X,random_walk,17,monthly_expanding_02
40,,,,GBPUSD=X,random_walk,17,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,17,monthly_expanding_02
25,,,,GBPUSD=X,buy_hold,17,monthly_expanding_02
40,,,,GBPUSD=X,buy_hold,17,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,momentum,17,monthly_expanding_02
25,,,,GBPUSD=X,momentum,17,monthly_expanding_02
40,,,,GBPUSD=X,momentum,17,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,moving_average,17,monthly_expanding_02
25,,,,GBPUSD=X,moving_average,17,monthly_expanding_02
40,,,,GBPUSD=X,moving_average,17,monthly_expanding_02
20,0.55,0.55,1.0,GBPUSD=X,logistic_regression,17,monthly_expanding_02
25,,,,GBPUSD=X,logistic_regression,17,monthly_expanding_02
40,,,,GBPUSD=X,logistic_regression,17,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,LightGBM,17,monthly_expanding_02
25,,,,GBPUSD=X,LightGBM,17,monthly_expanding_02
40,,,,GBPUSD=X,LightGBM,17,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,XGBoost,17,monthly_expanding_02
25,,,,GBPUSD=X,XGBoost,17,monthly_expanding_02
40,,,,GBPUSD=X,XGBoost,17,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,CatBoost,17,monthly_expanding_02
25,,,,GBPUSD=X,CatBoost,17,monthly_expanding_02
40,,,,GBPUSD=X,CatBoost,17,monthly_expanding_02
20,0.725,0.75,1.0,GBPUSD=X,random,23,monthly_expanding_02
25,,,,GBPUSD=X,random,23,monthly_expanding_02
40,,,,GBPUSD=X,random,23,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,23,monthly_expanding_02
25,,,,GBPUSD=X,historical_mean,23,monthly_expanding_02
40,,,,GBPUSD=X,historical_mean,23,monthly_expanding_02
20,0.25,0.275,1.0,GBPUSD=X,random_walk,23,monthly_expanding_02
25,,,,GBPUSD=X,random_walk,23,monthly_expanding_02
40,,,,GBPUSD=X,random_walk,23,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,23,monthly_expanding_02
25,,,,GBPUSD=X,buy_hold,23,monthly_expanding_02
40,,,,GBPUSD=X,buy_hold,23,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,momentum,23,monthly_expanding_02
25,,,,GBPUSD=X,momentum,23,monthly_expanding_02
40,,,,GBPUSD=X,momentum,23,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,moving_average,23,monthly_expanding_02
25,,,,GBPUSD=X,moving_average,23,monthly_expanding_02
40,,,,GBPUSD=X,moving_average,23,monthly_expanding_02
20,0.55,0.55,1.0,GBPUSD=X,logistic_regression,23,monthly_expanding_02
25,,,,GBPUSD=X,logistic_regression,23,monthly_expanding_02
40,,,,GBPUSD=X,logistic_regression,23,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,LightGBM,23,monthly_expanding_02
25,,,,GBPUSD=X,LightGBM,23,monthly_expanding_02
40,,,,GBPUSD=X,LightGBM,23,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,XGBoost,23,monthly_expanding_02
25,,,,GBPUSD=X,XGBoost,23,monthly_expanding_02
40,,,,GBPUSD=X,XGBoost,23,monthly_expanding_02
20,0.3,0.325,1.0,GBPUSD=X,CatBoost,23,monthly_expanding_02
25,,,,GBPUSD=X,CatBoost,23,monthly_expanding_02
40,,,,GBPUSD=X,CatBoost,23,monthly_expanding_02
20,0.8,0.825,1.0,GBPUSD=X,random,42,monthly_expanding_02
25,,,,GBPUSD=X,random,42,monthly_expanding_02
40,,,,GBPUSD=X,random,42,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,42,monthly_expanding_02
25,,,,GBPUSD=X,historical_mean,42,monthly_expanding_02
40,,,,GBPUSD=X,historical_mean,42,monthly_expanding_02
20,0.25,0.275,1.0,GBPUSD=X,random_walk,42,monthly_expanding_02
25,,,,GBPUSD=X,random_walk,42,monthly_expanding_02
40,,,,GBPUSD=X,random_walk,42,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,42,monthly_expanding_02
25,,,,GBPUSD=X,buy_hold,42,monthly_expanding_02
40,,,,GBPUSD=X,buy_hold,42,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,momentum,42,monthly_expanding_02
25,,,,GBPUSD=X,momentum,42,monthly_expanding_02
40,,,,GBPUSD=X,momentum,42,monthly_expanding_02
20,0.5,0.5,1.0,GBPUSD=X,moving_average,42,monthly_expanding_02
25,,,,GBPUSD=X,moving_average,42,monthly_expanding_02
40,,,,GBPUSD=X,moving_average,42,monthly_expanding_02
20,0.55,0.55,1.0,GBPUSD=X,logistic_regression,42,monthly_expanding_02
25,,,,GBPUSD=X,logistic_regression,42,monthly_expanding_02
40,,,,GBPUSD=X,logistic_regression,42,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,LightGBM,42,monthly_expanding_02
25,,,,GBPUSD=X,LightGBM,42,monthly_expanding_02
40,,,,GBPUSD=X,LightGBM,42,monthly_expanding_02
20,0.375,0.4,1.0,GBPUSD=X,XGBoost,42,monthly_expanding_02
25,,,,GBPUSD=X,XGBoost,42,monthly_expanding_02
40,,,,GBPUSD=X,XGBoost,42,monthly_expanding_02
20,0.45,0.5,1.0,GBPUSD=X,CatBoost,42,monthly_expanding_02
25,,,,GBPUSD=X,CatBoost,42,monthly_expanding_02
40,,,,GBPUSD=X,CatBoost,42,monthly_expanding_02
20,0.725,0.75,0.000999000999000999,JPY=X,random,11,monthly_expanding_01
25,,,,JPY=X,random,11,monthly_expanding_01
40,,,,JPY=X,random,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,historical_mean,11,monthly_expanding_01
25,,,,JPY=X,historical_mean,11,monthly_expanding_01
40,,,,JPY=X,historical_mean,11,monthly_expanding_01
20,0.225,0.225,1.0,JPY=X,random_walk,11,monthly_expanding_01
25,,,,JPY=X,random_walk,11,monthly_expanding_01
40,,,,JPY=X,random_walk,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,buy_hold,11,monthly_expanding_01
25,,,,JPY=X,buy_hold,11,monthly_expanding_01
40,,,,JPY=X,buy_hold,11,monthly_expanding_01
20,0.35,0.35,1.0,JPY=X,momentum,11,monthly_expanding_01
25,,,,JPY=X,momentum,11,monthly_expanding_01
40,,,,JPY=X,momentum,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,moving_average,11,monthly_expanding_01
25,,,,JPY=X,moving_average,11,monthly_expanding_01
40,,,,JPY=X,moving_average,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,logistic_regression,11,monthly_expanding_01
25,,,,JPY=X,logistic_regression,11,monthly_expanding_01
40,,,,JPY=X,logistic_regression,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,LightGBM,11,monthly_expanding_01
25,,,,JPY=X,LightGBM,11,monthly_expanding_01
40,,,,JPY=X,LightGBM,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,XGBoost,11,monthly_expanding_01
25,,,,JPY=X,XGBoost,11,monthly_expanding_01
40,,,,JPY=X,XGBoost,11,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,CatBoost,11,monthly_expanding_01
25,,,,JPY=X,CatBoost,11,monthly_expanding_01
40,,,,JPY=X,CatBoost,11,monthly_expanding_01
20,0.775,0.825,0.000999000999000999,JPY=X,random,17,monthly_expanding_01
25,,,,JPY=X,random,17,monthly_expanding_01
40,,,,JPY=X,random,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,historical_mean,17,monthly_expanding_01
25,,,,JPY=X,historical_mean,17,monthly_expanding_01
40,,,,JPY=X,historical_mean,17,monthly_expanding_01
20,0.225,0.225,1.0,JPY=X,random_walk,17,monthly_expanding_01
25,,,,JPY=X,random_walk,17,monthly_expanding_01
40,,,,JPY=X,random_walk,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,buy_hold,17,monthly_expanding_01
25,,,,JPY=X,buy_hold,17,monthly_expanding_01
40,,,,JPY=X,buy_hold,17,monthly_expanding_01
20,0.35,0.35,1.0,JPY=X,momentum,17,monthly_expanding_01
25,,,,JPY=X,momentum,17,monthly_expanding_01
40,,,,JPY=X,momentum,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,moving_average,17,monthly_expanding_01
25,,,,JPY=X,moving_average,17,monthly_expanding_01
40,,,,JPY=X,moving_average,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,logistic_regression,17,monthly_expanding_01
25,,,,JPY=X,logistic_regression,17,monthly_expanding_01
40,,,,JPY=X,logistic_regression,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,LightGBM,17,monthly_expanding_01
25,,,,JPY=X,LightGBM,17,monthly_expanding_01
40,,,,JPY=X,LightGBM,17,monthly_expanding_01
20,0.475,0.5,1.0,JPY=X,XGBoost,17,monthly_expanding_01
25,,,,JPY=X,XGBoost,17,monthly_expanding_01
40,,,,JPY=X,XGBoost,17,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,CatBoost,17,monthly_expanding_01
25,,,,JPY=X,CatBoost,17,monthly_expanding_01
40,,,,JPY=X,CatBoost,17,monthly_expanding_01
20,0.25,0.275,1.0,JPY=X,random,23,monthly_expanding_01
25,,,,JPY=X,random,23,monthly_expanding_01
40,,,,JPY=X,random,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,historical_mean,23,monthly_expanding_01
25,,,,JPY=X,historical_mean,23,monthly_expanding_01
40,,,,JPY=X,historical_mean,23,monthly_expanding_01
20,0.225,0.225,1.0,JPY=X,random_walk,23,monthly_expanding_01
25,,,,JPY=X,random_walk,23,monthly_expanding_01
40,,,,JPY=X,random_walk,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,buy_hold,23,monthly_expanding_01
25,,,,JPY=X,buy_hold,23,monthly_expanding_01
40,,,,JPY=X,buy_hold,23,monthly_expanding_01
20,0.35,0.35,1.0,JPY=X,momentum,23,monthly_expanding_01
25,,,,JPY=X,momentum,23,monthly_expanding_01
40,,,,JPY=X,momentum,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,moving_average,23,monthly_expanding_01
25,,,,JPY=X,moving_average,23,monthly_expanding_01
40,,,,JPY=X,moving_average,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,logistic_regression,23,monthly_expanding_01
25,,,,JPY=X,logistic_regression,23,monthly_expanding_01
40,,,,JPY=X,logistic_regression,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,LightGBM,23,monthly_expanding_01
25,,,,JPY=X,LightGBM,23,monthly_expanding_01
40,,,,JPY=X,LightGBM,23,monthly_expanding_01
20,0.175,0.2,1.0,JPY=X,XGBoost,23,monthly_expanding_01
25,,,,JPY=X,XGBoost,23,monthly_expanding_01
40,,,,JPY=X,XGBoost,23,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,CatBoost,23,monthly_expanding_01
25,,,,JPY=X,CatBoost,23,monthly_expanding_01
40,,,,JPY=X,CatBoost,23,monthly_expanding_01
20,0.7,0.725,1.0,JPY=X,random,42,monthly_expanding_01
25,,,,JPY=X,random,42,monthly_expanding_01
40,,,,JPY=X,random,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,historical_mean,42,monthly_expanding_01
25,,,,JPY=X,historical_mean,42,monthly_expanding_01
40,,,,JPY=X,historical_mean,42,monthly_expanding_01
20,0.225,0.225,1.0,JPY=X,random_walk,42,monthly_expanding_01
25,,,,JPY=X,random_walk,42,monthly_expanding_01
40,,,,JPY=X,random_walk,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,buy_hold,42,monthly_expanding_01
25,,,,JPY=X,buy_hold,42,monthly_expanding_01
40,,,,JPY=X,buy_hold,42,monthly_expanding_01
20,0.35,0.35,1.0,JPY=X,momentum,42,monthly_expanding_01
25,,,,JPY=X,momentum,42,monthly_expanding_01
40,,,,JPY=X,momentum,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,moving_average,42,monthly_expanding_01
25,,,,JPY=X,moving_average,42,monthly_expanding_01
40,,,,JPY=X,moving_average,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,logistic_regression,42,monthly_expanding_01
25,,,,JPY=X,logistic_regression,42,monthly_expanding_01
40,,,,JPY=X,logistic_regression,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,LightGBM,42,monthly_expanding_01
25,,,,JPY=X,LightGBM,42,monthly_expanding_01
40,,,,JPY=X,LightGBM,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,XGBoost,42,monthly_expanding_01
25,,,,JPY=X,XGBoost,42,monthly_expanding_01
40,,,,JPY=X,XGBoost,42,monthly_expanding_01
20,0.5,0.5,1.0,JPY=X,CatBoost,42,monthly_expanding_01
25,,,,JPY=X,CatBoost,42,monthly_expanding_01
40,,,,JPY=X,CatBoost,42,monthly_expanding_01
20,0.6071428571428572,0.6201923076923077,0.000999000999000999,JPY=X,random,11,monthly_expanding_02
25,,,,JPY=X,random,11,monthly_expanding_02
40,,,,JPY=X,random,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,historical_mean,11,monthly_expanding_02
25,,,,JPY=X,historical_mean,11,monthly_expanding_02
40,,,,JPY=X,historical_mean,11,monthly_expanding_02
20,0.5714285714285714,0.6057692307692308,0.000999000999000999,JPY=X,random_walk,11,monthly_expanding_02
25,,,,JPY=X,random_walk,11,monthly_expanding_02
40,,,,JPY=X,random_walk,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,buy_hold,11,monthly_expanding_02
25,,,,JPY=X,buy_hold,11,monthly_expanding_02
40,,,,JPY=X,buy_hold,11,monthly_expanding_02
20,0.35714285714285715,0.4375,1.0,JPY=X,momentum,11,monthly_expanding_02
25,,,,JPY=X,momentum,11,monthly_expanding_02
40,,,,JPY=X,momentum,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,moving_average,11,monthly_expanding_02
25,,,,JPY=X,moving_average,11,monthly_expanding_02
40,,,,JPY=X,moving_average,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,logistic_regression,11,monthly_expanding_02
25,,,,JPY=X,logistic_regression,11,monthly_expanding_02
40,,,,JPY=X,logistic_regression,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,LightGBM,11,monthly_expanding_02
25,,,,JPY=X,LightGBM,11,monthly_expanding_02
40,,,,JPY=X,LightGBM,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,XGBoost,11,monthly_expanding_02
25,,,,JPY=X,XGBoost,11,monthly_expanding_02
40,,,,JPY=X,XGBoost,11,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,CatBoost,11,monthly_expanding_02
25,,,,JPY=X,CatBoost,11,monthly_expanding_02
40,,,,JPY=X,CatBoost,11,monthly_expanding_02
20,0.4807692307692308,0.5714285714285714,1.0,JPY=X,random,17,monthly_expanding_02
25,,,,JPY=X,random,17,monthly_expanding_02
40,,,,JPY=X,random,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,historical_mean,17,monthly_expanding_02
25,,,,JPY=X,historical_mean,17,monthly_expanding_02
40,,,,JPY=X,historical_mean,17,monthly_expanding_02
20,0.5714285714285714,0.6057692307692308,0.000999000999000999,JPY=X,random_walk,17,monthly_expanding_02
25,,,,JPY=X,random_walk,17,monthly_expanding_02
40,,,,JPY=X,random_walk,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,buy_hold,17,monthly_expanding_02
25,,,,JPY=X,buy_hold,17,monthly_expanding_02
40,,,,JPY=X,buy_hold,17,monthly_expanding_02
20,0.35714285714285715,0.4375,1.0,JPY=X,momentum,17,monthly_expanding_02
25,,,,JPY=X,momentum,17,monthly_expanding_02
40,,,,JPY=X,momentum,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,moving_average,17,monthly_expanding_02
25,,,,JPY=X,moving_average,17,monthly_expanding_02
40,,,,JPY=X,moving_average,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,logistic_regression,17,monthly_expanding_02
25,,,,JPY=X,logistic_regression,17,monthly_expanding_02
40,,,,JPY=X,logistic_regression,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,LightGBM,17,monthly_expanding_02
25,,,,JPY=X,LightGBM,17,monthly_expanding_02
40,,,,JPY=X,LightGBM,17,monthly_expanding_02
20,0.4326923076923077,0.5357142857142857,1.0,JPY=X,XGBoost,17,monthly_expanding_02
25,,,,JPY=X,XGBoost,17,monthly_expanding_02
40,,,,JPY=X,XGBoost,17,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,CatBoost,17,monthly_expanding_02
25,,,,JPY=X,CatBoost,17,monthly_expanding_02
40,,,,JPY=X,CatBoost,17,monthly_expanding_02
20,0.27884615384615385,0.2857142857142857,1.0,JPY=X,random,23,monthly_expanding_02
25,,,,JPY=X,random,23,monthly_expanding_02
40,,,,JPY=X,random,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,historical_mean,23,monthly_expanding_02
25,,,,JPY=X,historical_mean,23,monthly_expanding_02
40,,,,JPY=X,historical_mean,23,monthly_expanding_02
20,0.5714285714285714,0.6057692307692308,0.000999000999000999,JPY=X,random_walk,23,monthly_expanding_02
25,,,,JPY=X,random_walk,23,monthly_expanding_02
40,,,,JPY=X,random_walk,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,buy_hold,23,monthly_expanding_02
25,,,,JPY=X,buy_hold,23,monthly_expanding_02
40,,,,JPY=X,buy_hold,23,monthly_expanding_02
20,0.35714285714285715,0.4375,1.0,JPY=X,momentum,23,monthly_expanding_02
25,,,,JPY=X,momentum,23,monthly_expanding_02
40,,,,JPY=X,momentum,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,moving_average,23,monthly_expanding_02
25,,,,JPY=X,moving_average,23,monthly_expanding_02
40,,,,JPY=X,moving_average,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,logistic_regression,23,monthly_expanding_02
25,,,,JPY=X,logistic_regression,23,monthly_expanding_02
40,,,,JPY=X,logistic_regression,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,LightGBM,23,monthly_expanding_02
25,,,,JPY=X,LightGBM,23,monthly_expanding_02
40,,,,JPY=X,LightGBM,23,monthly_expanding_02
20,0.5,0.5,1.0,JPY=X,XGBoost,23,monthly_expanding_02
25,,,,JPY=X,XGBoost,23,monthly_expanding_02
