run_id,asset,asset_class,model,feature_ablation,retraining_frequency,hyperparameter_variant,feature_count,feature_hash,balanced_accuracy,net_return_realistic,top_native_importance,shap_status
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,XLE,etfs,CatBoost,remove_lagged_returns,monthly_expanding,base,34,c52ea0e8538bd7a5,0.8,0.7133666285479214,sma_100_research:20.8530|sma_50_research:18.3180|sma_20_research:16.0135|low:12.3440|momentum_100_research:9.7696|sma_100_research:17.4997|sma_50_research:16.7889|sma_10_research:14.6083|open:13.8236|volatility_20_research:8.2342,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,XLE,etfs,CatBoost,noisy_full,monthly_expanding,base,40,2b971e337e3460de,0.8,0.7133666285479214,sma_50_research:32.4211|close:26.1518|sma_100_research:13.5802|sma_200_research:10.4573|sma_10_research:4.7532|sma_20_research:26.5042|sma_200_research:16.6127|close:14.5460|momentum_100_research:11.6263|low:6.8207,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,weekly_expanding,base,142,417b63adf0e2823f,0.75,0.26714979090224933,sma_200:6.0000|sma_100:4.0000|week_of_year:4.0000|trend_adx_neg:4.0000|volatility_100:3.0000|week_of_year:7.0000|sma_100:5.0000|sma_200:5.0000|ema_200:3.0000|volatility_100_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,monthly_expanding,base,142,417b63adf0e2823f,0.3870967741935484,0.14051866036932315,volatility_200:5.0000|sma_200:4.0000|ema_200:4.0000|volatility_dch:4.0000|sma_100:3.0000|sma_200:8.0000|sma_100:5.0000|trend_adx_neg:4.0000|volatility_200:3.0000|week_of_year:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,quarterly_expanding,base,142,417b63adf0e2823f,0.48152173913043483,-0.02996384343485925,ema_200:4.0000|volatility_200:4.0000|volatility_dch:4.0000|trend_kst_sig:4.0000|volatility_20:3.0000|ema_200:7.0000|volatility_200:6.0000|sma_100:4.0000|volatility_dch:4.0000|trend_visual_ichimoku_a:4.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,monthly_rolling,base,142,417b63adf0e2823f,0.9032258064516129,0.2984181083553923,sma_100:5.0000|sma_200:5.0000|trend_ema_fast:5.0000|momentum_50_research:3.0000|trend_mass_index:2.0000|sma_100:6.0000|sma_200:5.0000|trend_ema_fast:5.0000|momentum_50_research:4.0000|ema_100:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,monthly_expanding,shallow_regularized,142,417b63adf0e2823f,0.5,-0.20447738304294705,sma_100:2.0000|ema_200:2.0000|volatility_200:2.0000|volatility_dch:2.0000|volatility_100:1.0000|sma_200:3.0000|sma_100:2.0000|volatility_200_research:2.0000|volatility_200:1.0000|volatility_dch:1.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,full,monthly_expanding,deeper_neighbor,142,417b63adf0e2823f,0.1935483870967742,-0.17072936015241347,sma_100:9.0000|ema_200:9.0000|sma_200:8.0000|volatility_20:5.0000|volatility_200:5.0000|sma_200:9.0000|volatility_200:8.0000|ema_200:6.0000|sma_100:5.0000|trend_visual_ichimoku_b:5.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,remove_momentum,monthly_expanding,base,121,d8a1c935545d93cc,0.3870967741935484,0.14051866036932315,sma_200:5.0000|sma_100:4.0000|ema_200:4.0000|volatility_dch:4.0000|volatility_200:3.0000|sma_200:4.0000|trend_adx_neg:4.0000|sma_100:3.0000|ema_200:3.0000|week_of_year:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,remove_volatility,monthly_expanding,base,109,d32df630107bd0ad,0.8870967741935484,0.3091571753640243,sma_200:8.0000|year:6.0000|sma_100:5.0000|trend_visual_ichimoku_b:4.0000|trend_adx:3.0000|sma_100:6.0000|sma_200:6.0000|year:5.0000|sma_200_research:4.0000|low:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,remove_volume,monthly_expanding,base,142,417b63adf0e2823f,0.3225806451612903,0.09541869692542759,sma_200:5.0000|sma_100:4.0000|volatility_200:4.0000|volatility_dch:4.0000|trend_sma_slow:4.0000|sma_100:5.0000|sma_200:5.0000|trend_adx_neg:4.0000|ema_200:3.0000|volatility_200:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,remove_lagged_returns,monthly_expanding,base,130,ba51650e9fda2cde,0.1935483870967742,-0.15737944163310735,sma_100:5.0000|sma_200_research:4.0000|ema_200:3.0000|volatility_200:3.0000|volatility_dch:3.0000|sma_200:8.0000|volatility_200:4.0000|week_of_year:4.0000|sma_100:3.0000|ema_200:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,LightGBM,noisy_full,monthly_expanding,base,142,417b63adf0e2823f,0.6774193548387097,0.045333655410172646,year:6.0000|trend_sma_slow:5.0000|trend_ichimoku_a:4.0000|sma_200:3.0000|ema_200:3.0000|week_of_year:6.0000|ema_200:5.0000|year:4.0000|trend_visual_ichimoku_a:3.0000|sma_200:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,weekly_expanding,base,142,417b63adf0e2823f,0.5,-0.029789115188774806,volatility_dcm:0.0834|volatility_100_research:0.0801|volatility_100:0.0703|volatility_200:0.0663|sma_100:0.0640|volatility_100:0.1040|volatility_dch:0.0733|volatility_200:0.0716|volatility_200_research:0.0661|week_of_year:0.0622,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,monthly_expanding,base,142,417b63adf0e2823f,0.5806451612903226,-0.10600141823813425,volatility_dch:0.0773|trend_ichimoku_base:0.0644|volatility_200_research:0.0617|volatility_100_research:0.0573|volatility_dcm:0.0572|volatility_200:0.0993|volatility_100_research:0.0904|sma_100_research:0.0823|sma_100:0.0819|volatility_dch:0.0649,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,quarterly_expanding,base,142,417b63adf0e2823f,0.3690217391304348,-0.1500965427789389,sma_100:0.0787|sma_200:0.0674|ema_200:0.0584|volatility_dch:0.0579|volatility_50:0.0573|volatility_200:0.1018|volatility_20:0.0734|trend_ichimoku_base:0.0723|ema_200:0.0712|sma_200:0.0702,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,monthly_rolling,base,142,417b63adf0e2823f,0.8064516129032258,0.20819319983344386,ema_100:0.1679|sma_100:0.1334|trend_ema_fast:0.0736|week_of_year:0.0645|sma_200:0.0643|sma_100:0.1626|sma_100_research:0.1251|trend_ema_fast:0.0770|volatility_dch:0.0712|sma_200_research:0.0669,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,monthly_expanding,shallow_regularized,142,417b63adf0e2823f,0.5,-0.20447738304294705,volatility_200:0.1582|volatility_200_research:0.1522|volatility_100_research:0.1511|sma_100:0.1460|ema_200:0.1405|sma_100_research:0.1393|volatility_100_research:0.1080|sma_100:0.1057|volatility_100:0.1053|volatility_dch:0.1043,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,full,monthly_expanding,deeper_neighbor,142,417b63adf0e2823f,0.7727272727272727,0.30269396093669787,volatility_200:0.0627|year:0.0586|volatility_dch:0.0527|ema_200:0.0491|volatility_100_research:0.0463|volatility_100_research:0.0648|year:0.0563|volatility_200:0.0504|ema_200:0.0444|ema_100:0.0420,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,remove_momentum,monthly_expanding,base,121,d8a1c935545d93cc,0.43548387096774194,0.19303747533238313,sma_100_research:0.0844|volatility_200_research:0.0831|volatility_100:0.0766|volatility_200:0.0663|ema_200:0.0644|sma_100:0.0983|volatility_100:0.0924|volatility_200:0.0808|year:0.0759|ema_100:0.0645,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,remove_volatility,monthly_expanding,base,109,d32df630107bd0ad,0.9032258064516129,0.2984181083553923,sma_100_research:0.1090|sma_100:0.0885|ema_100:0.0813|year:0.0730|trend_visual_ichimoku_b:0.0614|ema_20:0.0991|sma_100:0.0877|year:0.0854|sma_200_research:0.0837|sma_50:0.0681,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,remove_volume,monthly_expanding,base,142,417b63adf0e2823f,0.6700879765395895,0.17118500963140515,sma_100:0.0826|volatility_200_research:0.0704|sma_200:0.0644|volatility_200:0.0611|ema_100:0.0591|volatility_200_research:0.0751|volatility_200:0.0621|volatility_dcm:0.0614|volatility_100_research:0.0604|sma_100:0.0598,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,remove_lagged_returns,monthly_expanding,base,130,ba51650e9fda2cde,0.532258064516129,-0.17322026886153963,volatility_dch:0.0769|volatility_100_research:0.0755|volatility_200:0.0689|trend_sma_slow:0.0644|sma_100:0.0595|volatility_100_research:0.0951|volatility_200:0.0837|volatility_200_research:0.0759|volatility_dcm:0.0694|sma_200:0.0643,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,XGBoost,noisy_full,monthly_expanding,base,142,417b63adf0e2823f,0.532258064516129,-0.18122311020305348,open:0.0918|sma_5_research:0.0812|close_lag_10:0.0775|ema_100:0.0633|ema_200:0.0590|ema_5:0.1131|volatility_dch:0.0841|year:0.0718|sma_200:0.0690|ema_200:0.0651,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,weekly_expanding,base,142,417b63adf0e2823f,0.25,-0.2171579264159782,volatility_100:12.2462|sma_200:11.4217|sma_100_research:11.3043|quarter:10.6030|sma_200_research:9.5437|volatility_100_research:12.4771|ema_100:12.0379|sma_200:10.6666|volatility_200:10.6435|volatility_200_research:8.5518,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,monthly_expanding,base,142,417b63adf0e2823f,0.8064516129032258,0.20819319983344386,ema_200:15.6695|volatility_dch:11.7667|trend_ema_fast:11.5712|volatility_100_research:8.4520|volatility_200_research:7.8785|sma_100_research:17.4576|volatility_200_research:13.5166|volatility_100:10.5928|year:9.7478|close_for_research:7.6506,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,quarterly_expanding,base,142,417b63adf0e2823f,0.5758152173913044,0.15583528644731293,volatility_100_research:15.2833|volatility_200:13.8491|trend_ema_fast:9.1867|sma_50_research:8.6873|close_lag_3:7.9510|volatility_200:19.8283|volatility_200_research:14.9562|ema_200:12.1518|year:8.9225|trend_ema_fast:8.7926,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,monthly_rolling,base,142,417b63adf0e2823f,0.8387096774193548,0.2482161053064147,sma_100:43.3470|trend_ema_slow:11.0413|sma_200_research:10.5218|volatility_dcm:5.2561|sma_200:5.0710|sma_100:29.8492|ema_10:15.3607|sma_100_research:9.9669|adj_close:7.9949|close:7.6201,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,monthly_expanding,shallow_regularized,142,417b63adf0e2823f,0.8387096774193548,0.2482161053064147,volatility_200_research:26.0960|sma_200_research:15.4185|volatility_200:13.5720|sma_100:12.5096|volatility_100_research:11.9970|trend_ichimoku_base:26.8613|volatility_200_research:25.8227|volatility_dch:14.7740|sma_100_research:12.7759|volatility_200:11.2577,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,full,monthly_expanding,deeper_neighbor,142,417b63adf0e2823f,0.8387096774193548,0.2482161053064147,volatility_100_research:13.9628|sma_100:12.7348|week_of_year:7.8083|volatility_200_research:7.7225|trend_ema_fast:6.1976|sma_200:11.6793|week_of_year:11.1445|volatility_100_research:9.1882|volatility_dcm:7.8718|year:7.7928,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,remove_momentum,monthly_expanding,base,121,d8a1c935545d93cc,0.4838709677419355,0.25128458499272255,volatility_200:29.8896|sma_100:10.0098|close:9.2545|sma_100_research:7.8930|volatility_100:6.7718|sma_100:20.6215|volatility_200_research:16.8984|volatility_50:7.8365|volatility_50_research:7.5394|volatility_100:7.5121,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,remove_volatility,monthly_expanding,base,109,d32df630107bd0ad,0.7961876832844574,0.26068257137617334,adj_close:15.2476|sma_100:14.6447|sma_200:10.7210|trend_macd:9.3410|year:8.8968|sma_200_research:22.5175|year:19.3277|month:10.3982|sma_200:9.8356|open:7.5334,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,remove_volume,monthly_expanding,base,142,417b63adf0e2823f,0.7536656891495601,0.2520786320833155,week_of_year:10.1290|ema_50:9.3236|volatility_50:9.2389|volatility_100:9.0082|volatility_200_research:7.9491|volatility_100_research:22.9795|close:11.1646|sma_200:8.9414|year:8.7901|volatility_200:8.6064,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,remove_lagged_returns,monthly_expanding,base,130,ba51650e9fda2cde,0.4838709677419355,0.25128458499272255,volatility_200_research:14.0953|week_of_year:11.5895|ema_100:9.4417|volatility_100:8.6636|sma_200_research:7.6235|volatility_dch:15.2696|ema_200:14.3872|volatility_200:11.6984|sma_100_research:10.1787|volatility_200_research:10.0734,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,EURUSD=X,forex,CatBoost,noisy_full,monthly_expanding,base,142,417b63adf0e2823f,0.8225806451612903,0.21018009660165116,trend_mass_index:16.4375|sma_100_research:15.0599|ema_10:11.7984|year:10.2815|close_lag_5:8.3823|others_cr:17.3559|sma_200_research:13.4450|open:11.3288|close_lag_2:7.9434|year:5.9435,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,weekly_expanding,base,142,417b63adf0e2823f,0.5,0.06870916845938968,volatility_100:8.0000|trend_ichimoku_b:5.0000|volatility_200:4.0000|sma_5:3.0000|ema_50:3.0000|volatility_100:6.0000|trend_ichimoku_b:5.0000|ema_50:4.0000|sma_5:3.0000|volatility_200:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,monthly_expanding,base,142,417b63adf0e2823f,0.4189189189189189,0.09017977483122008,trend_ichimoku_b:5.0000|volatility_100:4.0000|momentum_200_research:4.0000|sma_200:3.0000|volatility_200:3.0000|volatility_100:7.0000|volatility_200:5.0000|sma_200:4.0000|trend_ichimoku_b:4.0000|sma_5:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,quarterly_expanding,base,142,417b63adf0e2823f,0.7603890362511052,0.09375174156485411,ema_50:4.0000|momentum_roc:4.0000|sma_200:3.0000|trend_ichimoku_b:3.0000|volatility_50:2.0000|sma_200:5.0000|trend_ichimoku_b:4.0000|momentum_200_research:4.0000|ema_50:3.0000|volatility_100:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,monthly_rolling,base,142,417b63adf0e2823f,0.5,-0.17758659757272377,volatility_100:5.0000|trend_ichimoku_b:5.0000|trend_adx_pos:5.0000|sma_20:3.0000|ema_200:3.0000|volatility_100:6.0000|trend_ichimoku_b:6.0000|sma_20:4.0000|trend_mass_index:3.0000|trend_adx_pos:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,monthly_expanding,shallow_regularized,142,417b63adf0e2823f,0.4189189189189189,0.09017977483122008,volatility_100:5.0000|trend_ichimoku_b:3.0000|open:1.0000|volatility_200:1.0000|trend_vortex_ind_pos:1.0000|volatility_50:2.0000|volatility_100:2.0000|volatility_dcl:2.0000|ema_50:1.0000|volatility_200:1.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,full,monthly_expanding,deeper_neighbor,142,417b63adf0e2823f,0.40540540540540543,0.09017977483122008,volatility_200:8.0000|momentum_200_research:7.0000|volatility_100:5.0000|trend_ichimoku_b:5.0000|volatility_20:4.0000|volatility_100:10.0000|volatility_200:9.0000|trend_adx_neg:7.0000|sma_200:6.0000|trend_ichimoku_b:6.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,remove_momentum,monthly_expanding,base,121,d8a1c935545d93cc,0.6432432432432433,-0.07178620032359329,sma_50:4.0000|volatility_100:4.0000|ema_50:3.0000|sma_200:3.0000|volatility_200:3.0000|volatility_100:5.0000|sma_200:4.0000|volatility_200:4.0000|trend_ichimoku_b:4.0000|sma_5:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,remove_volatility,monthly_expanding,base,109,d32df630107bd0ad,0.3027027027027027,-0.009587517800789147,sma_200:5.0000|year:4.0000|trend_ichimoku_base:4.0000|trend_ichimoku_b:4.0000|trend_adx_pos:4.0000|sma_200:7.0000|ema_50:6.0000|trend_ichimoku_base:5.0000|trend_ichimoku_b:4.0000|sma_200_research:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,remove_volume,monthly_expanding,base,142,417b63adf0e2823f,0.4189189189189189,0.09017977483122008,volatility_200:4.0000|trend_ichimoku_b:4.0000|momentum_200_research:4.0000|volatility_100:3.0000|sma_200:3.0000|volatility_100:6.0000|trend_ichimoku_b:5.0000|sma_5:4.0000|volatility_200:4.0000|sma_200:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,remove_lagged_returns,monthly_expanding,base,130,ba51650e9fda2cde,0.4189189189189189,0.09017977483122008,volatility_100:4.0000|volatility_200:4.0000|momentum_200_research:4.0000|sma_20:3.0000|sma_200:3.0000|volatility_100:8.0000|volatility_200:5.0000|trend_ichimoku_b:4.0000|sma_5:3.0000|sma_200:3.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,LightGBM,noisy_full,monthly_expanding,base,142,417b63adf0e2823f,0.39459459459459456,-0.10916487037036793,sma_200:3.0000|month:3.0000|trend_mass_index:3.0000|trend_ichimoku_b:3.0000|others_cr:3.0000|year:5.0000|sma_200_research:5.0000|volatility_kcw:4.0000|trend_ichimoku_b:3.0000|ema_200:2.0000,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,weekly_expanding,base,142,417b63adf0e2823f,0.5,0.06870916845938968,volatility_200:0.0852|trend_ichimoku_b:0.0826|volatility_dcl:0.0803|volatility_100:0.0767|volatility_200_research:0.0511|trend_ichimoku_b:0.0874|volatility_dcl:0.0748|volatility_100_research:0.0577|sma_200_research:0.0522|volatility_100:0.0519,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,monthly_expanding,base,142,417b63adf0e2823f,0.5297297297297298,-0.1016400293624855,trend_ichimoku_b:0.0735|volatility_dcl:0.0634|volatility_100_research:0.0627|volatility_200:0.0620|volatility_100:0.0492|volatility_dcl:0.1089|trend_ichimoku_b:0.0948|volatility_100:0.0763|sma_200:0.0656|volatility_kcw:0.0619,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,quarterly_expanding,base,142,417b63adf0e2823f,0.7701149425287357,0.0721640482191288,volatility_200:0.0975|volatility_100_research:0.0956|trend_ichimoku_b:0.0846|year:0.0684|volatility_100:0.0596|trend_ichimoku_b:0.0857|volatility_100:0.0707|sma_200_research:0.0706|volatility_dcl:0.0679|volatility_200:0.0659,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,monthly_rolling,base,142,417b63adf0e2823f,0.5,-0.17758659757272377,sma_50:0.1258|trend_ichimoku_b:0.1062|ema_50:0.0953|trend_mass_index:0.0481|ema_200:0.0455|ema_50:0.1099|sma_50:0.1052|trend_ichimoku_b:0.0983|trend_mass_index:0.0572|volatility_50:0.0511,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,monthly_expanding,shallow_regularized,142,417b63adf0e2823f,0.39459459459459456,-0.1010447488525994,trend_ichimoku_b:0.2000|volatility_dcl:0.1985|volatility_100:0.1912|volatility_100_research:0.1701|sma_200:0.0901|trend_ichimoku_b:0.1829|ema_50:0.1667|adj_close:0.1343|volatility_100:0.1315|volatility_200:0.1259,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,full,monthly_expanding,deeper_neighbor,142,417b63adf0e2823f,0.4189189189189189,0.09017977483122008,trend_ichimoku_b:0.0724|trend_visual_ichimoku_b:0.0534|volatility_100_research:0.0490|volatility_100:0.0488|volatility_dcl:0.0367|trend_ichimoku_b:0.0662|volatility_100_research:0.0582|volatility_dcl:0.0486|volatility_100:0.0401|volatility_200:0.0363,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,remove_momentum,monthly_expanding,base,121,d8a1c935545d93cc,0.4189189189189189,0.09017977483122008,adj_close:0.0820|trend_ichimoku_b:0.0734|volatility_100:0.0593|volatility_100_research:0.0590|ema_50:0.0563|trend_ichimoku_b:0.1131|adj_close:0.0976|volatility_100:0.0806|sma_200:0.0652|volatility_200_research:0.0520,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,remove_volatility,monthly_expanding,base,109,d32df630107bd0ad,0.327027027027027,-0.1769950129310348,trend_ichimoku_b:0.1303|close:0.1114|year:0.0896|sma_200:0.0840|close_lag_20:0.0693|trend_ichimoku_b:0.1310|open:0.0857|high:0.0826|year:0.0741|trend_kst:0.0616,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,remove_volume,monthly_expanding,base,142,417b63adf0e2823f,0.6297297297297297,-0.08091520162327681,volatility_100_research:0.0892|adj_close:0.0630|trend_ichimoku_b:0.0626|volatility_200:0.0544|ema_50:0.0539|trend_ichimoku_b:0.1019|volatility_100:0.0754|volatility_200_research:0.0620|volatility_dcl:0.0573|sma_200:0.0474,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,remove_lagged_returns,monthly_expanding,base,130,ba51650e9fda2cde,0.42702702702702705,-0.17138695730569065,adj_close:0.0894|trend_ichimoku_b:0.0720|volatility_100_research:0.0639|volatility_100:0.0593|sma_200:0.0516|volatility_dcl:0.0988|trend_ichimoku_b:0.0928|trend_aroon_ind:0.0719|year:0.0709|volatility_100_research:0.0648,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,XGBoost,noisy_full,monthly_expanding,base,142,417b63adf0e2823f,0.3081081081081081,-0.11420415641540371,trend_ichimoku_b:0.1043|others_cr:0.1010|momentum_kama:0.0934|ma_signal_research:0.0729|sma_200_research:0.0609|trend_ichimoku_b:0.1308|ema_50:0.1071|others_cr:0.0947|trend_kst:0.0710|trend_adx:0.0686,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,CatBoost,full,weekly_expanding,base,142,417b63adf0e2823f,0.6190476190476191,-0.036009603014667935,trend_ichimoku_b:16.7503|volatility_100:14.3307|volatility_200:12.6124|volatility_100_research:11.3787|volatility_bbh:10.9663|trend_ichimoku_b:26.6010|volatility_200:10.8051|volatility_50:10.3297|close_lag_10:9.5024|sma_200_research:7.2458,not_run_dependency_unavailable
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,GBPUSD=X,forex,CatBoost,full,monthly_expanding,base,142,417b63adf0e2823f,0.40540540540540543,0.07945783492384906,volatility_100:19.3683|trend_ichimoku_b:11.8158|volatility_dcl:10.9064|trend_ichimoku_base:8.3111|ema_50:7.4404|sma_5_research:14.6502|volatility_100:13.9914|volatility_50:11.6002|volatility_100_research:10.6627|sma_20_research:9.8987,not_run_dependency_unavailable
