block_length,ci_low,ci_high,circular_shift_p,asset,model,seed,fold_id
25,0.5,0.5,1.0,EURUSD=X,historical_mean,23,long_window_01
40,0.5,0.5,1.0,EURUSD=X,historical_mean,23,long_window_01
20,0.4719955008737545,0.6203724747474748,0.1848151848151848,EURUSD=X,random_walk,23,long_window_01
25,0.48212503959455183,0.6086273070823632,0.18081918081918083,EURUSD=X,random_walk,23,long_window_01
40,0.4805491990846682,0.5761480427701733,0.23776223776223776,EURUSD=X,random_walk,23,long_window_01
20,0.5,0.5,1.0,EURUSD=X,buy_hold,23,long_window_01
25,0.5,0.5,1.0,EURUSD=X,buy_hold,23,long_window_01
40,0.5,0.5,1.0,EURUSD=X,buy_hold,23,long_window_01
20,0.121508166969147,0.5893038704716337,0.8721278721278721,EURUSD=X,momentum,23,long_window_01
25,0.11704162780356601,0.5908308024296673,0.8761238761238761,EURUSD=X,momentum,23,long_window_01
40,0.09523809523809523,0.45615859538537523,0.8561438561438561,EURUSD=X,momentum,23,long_window_01
20,0.3316016653637261,0.603194005256908,0.28771228771228774,EURUSD=X,moving_average,23,long_window_01
25,0.3402777777777778,0.5691425517551755,0.3016983016983017,EURUSD=X,moving_average,23,long_window_01
40,0.30982529375386514,0.5844862412177985,0.2807192807192807,EURUSD=X,moving_average,23,long_window_01
20,0.1725207169879301,0.4191104796276308,0.9820179820179821,EURUSD=X,logistic_regression,23,long_window_01
25,0.19047619047619047,0.42264448154304707,0.989010989010989,EURUSD=X,logistic_regression,23,long_window_01
40,0.24277162569573282,0.39999999999999997,0.9790209790209791,EURUSD=X,logistic_regression,23,long_window_01
20,0.4807692307692308,0.5,1.0,EURUSD=X,LightGBM,23,long_window_01
25,0.48333333333333334,0.5,1.0,EURUSD=X,LightGBM,23,long_window_01
40,0.4887608529111338,0.5,1.0,EURUSD=X,LightGBM,23,long_window_01
20,0.5087298444130127,0.9016749215360125,0.0959040959040959,EURUSD=X,XGBoost,23,long_window_01
25,0.5224513250931493,0.9194451364574917,0.10789210789210789,EURUSD=X,XGBoost,23,long_window_01
40,0.5908979299325642,0.9444472446236559,0.11188811188811189,EURUSD=X,XGBoost,23,long_window_01
20,0.5,0.5,1.0,EURUSD=X,CatBoost,23,long_window_01
25,0.5,0.5,1.0,EURUSD=X,CatBoost,23,long_window_01
40,0.5,0.5,1.0,EURUSD=X,CatBoost,23,long_window_01
20,0.4018932320425762,0.5716293309438469,0.8281718281718282,EURUSD=X,random,42,long_window_01
25,0.4161778371662501,0.5704649315738026,0.8691308691308691,EURUSD=X,random,42,long_window_01
40,0.44076455090737215,0.5647091353703952,0.8311688311688312,EURUSD=X,random,42,long_window_01
20,0.5,0.5,1.0,EURUSD=X,historical_mean,42,long_window_01
25,0.5,0.5,1.0,EURUSD=X,historical_mean,42,long_window_01
40,0.5,0.5,1.0,EURUSD=X,historical_mean,42,long_window_01
20,0.4702245670995671,0.6247084330143541,0.1938061938061938,EURUSD=X,random_walk,42,long_window_01
25,0.4799182210281594,0.6071494708994709,0.1998001998001998,EURUSD=X,random_walk,42,long_window_01
40,0.48308100570111134,0.5766108014145045,0.2177822177822178,EURUSD=X,random_walk,42,long_window_01
20,0.5,0.5,1.0,EURUSD=X,buy_hold,42,long_window_01
25,0.5,0.5,1.0,EURUSD=X,buy_hold,42,long_window_01
40,0.5,0.5,1.0,EURUSD=X,buy_hold,42,long_window_01
20,0.11867519417292603,0.571171875,0.8781218781218781,EURUSD=X,momentum,42,long_window_01
25,0.11685991858724887,0.5833700903057338,0.8701298701298701,EURUSD=X,momentum,42,long_window_01
40,0.10596457175547565,0.4561546061848372,0.8491508491508492,EURUSD=X,momentum,42,long_window_01
20,0.32584056860742255,0.6048442676425677,0.2897102897102897,EURUSD=X,moving_average,42,long_window_01
25,0.33136046511627903,0.5865555273833671,0.3166833166833167,EURUSD=X,moving_average,42,long_window_01
40,0.3086314053779807,0.5748786199463487,0.2817182817182817,EURUSD=X,moving_average,42,long_window_01
20,0.17498081841432225,0.41423958333333327,0.972027972027972,EURUSD=X,logistic_regression,42,long_window_01
25,0.19184575123152708,0.4073498803827751,0.978021978021978,EURUSD=X,logistic_regression,42,long_window_01
40,0.23942875360388532,0.3950844142698075,0.9760239760239761,EURUSD=X,logistic_regression,42,long_window_01
20,0.4807692307692308,0.5,1.0,EURUSD=X,LightGBM,42,long_window_01
25,0.48333333333333334,0.5,1.0,EURUSD=X,LightGBM,42,long_window_01
40,0.4878048780487805,0.5,1.0,EURUSD=X,LightGBM,42,long_window_01
20,0.5,0.5,1.0,EURUSD=X,XGBoost,42,long_window_01
25,0.5,0.5,1.0,EURUSD=X,XGBoost,42,long_window_01
40,0.5,0.5,1.0,EURUSD=X,XGBoost,42,long_window_01
20,0.5,0.5,1.0,EURUSD=X,CatBoost,42,long_window_01
25,0.5,0.5,1.0,EURUSD=X,CatBoost,42,long_window_01
40,0.5,0.5,1.0,EURUSD=X,CatBoost,42,long_window_01
20,0.4347808120733022,0.6977335066970646,0.5714285714285714,EURUSD=X,random,11,long_window_02
25,0.44164511130786743,0.8120125,0.5734265734265734,EURUSD=X,random,11,long_window_02
40,0.47291299019607846,0.8185483870967742,0.5184815184815185,EURUSD=X,random,11,long_window_02
20,0.5,0.5,1.0,EURUSD=X,historical_mean,11,long_window_02
25,0.5,0.75,1.0,EURUSD=X,historical_mean,11,long_window_02
40,0.5,0.75,1.0,EURUSD=X,historical_mean,11,long_window_02
20,0.44310042347247425,0.5813020833333333,0.44555444555444557,EURUSD=X,random_walk,11,long_window_02
25,0.4471514990841608,0.5727272727272728,0.43456543456543456,EURUSD=X,random_walk,11,long_window_02
40,0.43701807993616715,0.5914261117670208,0.3756243756243756,EURUSD=X,random_walk,11,long_window_02
20,0.5,0.5,1.0,EURUSD=X,buy_hold,11,long_window_02
25,0.25,0.5,1.0,EURUSD=X,buy_hold,11,long_window_02
40,0.25,0.5,1.0,EURUSD=X,buy_hold,11,long_window_02
20,0.40101562500000004,0.8833991228070175,0.4005994005994006,EURUSD=X,momentum,11,long_window_02
25,0.402670117678764,0.9195084389688079,0.3776223776223776,EURUSD=X,momentum,11,long_window_02
40,0.43301490617433414,0.9369879201680672,0.4725274725274725,EURUSD=X,momentum,11,long_window_02
20,0.16666666666666666,0.7992683872396987,0.6543456543456544,EURUSD=X,moving_average,11,long_window_02
25,0.15195997316636853,0.782313681868743,0.7092907092907093,EURUSD=X,moving_average,11,long_window_02
40,0.20612125231065304,0.7683244962884411,0.8381618381618382,EURUSD=X,moving_average,11,long_window_02
20,0.45655001152996433,0.7338399002668914,0.3776223776223776,EURUSD=X,logistic_regression,11,long_window_02
25,0.4586690771349862,0.7341269841269842,0.36063936063936064,EURUSD=X,logistic_regression,11,long_window_02
40,0.4615301724137931,0.7478991596638656,0.4405594405594406,EURUSD=X,logistic_regression,11,long_window_02
20,0.2843817331892756,0.8901458333333332,0.23176823176823177,EURUSD=X,LightGBM,11,long_window_02
25,0.28557573891625615,0.8981067961165049,0.21478521478521478,EURUSD=X,LightGBM,11,long_window_02
40,0.3142413348082596,0.8429140328697851,0.07092907092907093,EURUSD=X,LightGBM,11,long_window_02
20,0.26922669491525425,0.8789974937343359,0.2727272727272727,EURUSD=X,XGBoost,11,long_window_02
25,0.26751414166256765,0.8980661457100009,0.23976023976023977,EURUSD=X,XGBoost,11,long_window_02
40,0.2947916666666667,0.8508775403856175,0.09490509490509491,EURUSD=X,XGBoost,11,long_window_02
20,0.36313897298556125,0.7706422018348624,0.25274725274725274,EURUSD=X,CatBoost,11,long_window_02
25,0.36326624217569614,0.767452242524917,0.21678321678321677,EURUSD=X,CatBoost,11,long_window_02
40,0.28325,0.7377016868353501,0.08891108891108891,EURUSD=X,CatBoost,11,long_window_02
20,0.4930409513518744,0.6205357142857143,0.23876123876123875,EURUSD=X,random,17,long_window_02
25,0.4968177896982245,0.6282225734330429,0.2037962037962038,EURUSD=X,random,17,long_window_02
40,0.48887022397891966,0.6386554621848739,0.17382617382617382,EURUSD=X,random,17,long_window_02
20,0.5,0.75,1.0,EURUSD=X,historical_mean,17,long_window_02
25,0.5,0.75,1.0,EURUSD=X,historical_mean,17,long_window_02
40,0.5,0.75,1.0,EURUSD=X,historical_mean,17,long_window_02
20,0.4482381463602286,0.5666666666666667,0.45254745254745254,EURUSD=X,random_walk,17,long_window_02
25,0.43331932773109244,0.5833333333333333,0.4035964035964036,EURUSD=X,random_walk,17,long_window_02
40,0.444672131147541,0.5975792161767771,0.38961038961038963,EURUSD=X,random_walk,17,long_window_02
20,0.25,0.5,1.0,EURUSD=X,buy_hold,17,long_window_02
25,0.25,0.5,1.0,EURUSD=X,buy_hold,17,long_window_02
40,0.25,0.5,1.0,EURUSD=X,buy_hold,17,long_window_02
20,0.3928571428571429,0.8972221073525762,0.3826173826173826,EURUSD=X,momentum,17,long_window_02
25,0.4047224327396741,0.9033613445378151,0.4035964035964036,EURUSD=X,momentum,17,long_window_02
40,0.4281621428252024,0.9285714285714286,0.4805194805194805,EURUSD=X,momentum,17,long_window_02
20,0.17129441214470284,0.7673103448275861,0.6783216783216783,EURUSD=X,moving_average,17,long_window_02
25,0.15289703326922427,0.7812565651260505,0.7072927072927073,EURUSD=X,moving_average,17,long_window_02
40,0.2115990990990991,0.7768707896381694,0.8231768231768232,EURUSD=X,moving_average,17,long_window_02
20,0.4583333333333333,0.7336195680457975,0.3696303696303696,EURUSD=X,logistic_regression,17,long_window_02
25,0.4537717205526278,0.734156162464986,0.37462537462537465,EURUSD=X,logistic_regression,17,long_window_02
40,0.4661016949152542,0.7478991596638656,0.42857142857142855,EURUSD=X,logistic_regression,17,long_window_02
20,0.2834945047102484,0.8876533855706682,0.23276723276723277,EURUSD=X,LightGBM,17,long_window_02
25,0.3008822859744991,0.8918590670491916,0.21978021978021978,EURUSD=X,LightGBM,17,long_window_02
40,0.3166163793103448,0.8388999382096238,0.07392607392607392,EURUSD=X,LightGBM,17,long_window_02
20,0.295748820754717,0.8946049376352954,0.2787212787212787,EURUSD=X,XGBoost,17,long_window_02
25,0.26505247376311847,0.8798643867924527,0.24375624375624375,EURUSD=X,XGBoost,17,long_window_02
40,0.31916974106715856,0.8462378640776698,0.0959040959040959,EURUSD=X,XGBoost,17,long_window_02
20,0.30762711864406783,0.8675376419981107,0.2547452547452547,EURUSD=X,CatBoost,17,long_window_02
25,0.2953819038573933,0.8863636363636364,0.20279720279720279,EURUSD=X,CatBoost,17,long_window_02
40,0.3075854700854701,0.8409090909090908,0.0939060939060939,EURUSD=X,CatBoost,17,long_window_02
20,0.33747808883594277,0.6083376099706744,0.1928071928071928,EURUSD=X,random,23,long_window_02
25,0.3166559829059829,0.6120743256287696,0.17082917082917082,EURUSD=X,random,23,long_window_02
40,0.3147435897435897,0.6043286366270646,0.1928071928071928,EURUSD=X,random,23,long_window_02
20,0.5,0.5,1.0,EURUSD=X,historical_mean,23,long_window_02
25,0.5,0.75,1.0,EURUSD=X,historical_mean,23,long_window_02
40,0.5,0.75,1.0,EURUSD=X,historical_mean,23,long_window_02
20,0.44230451936872306,0.5754179549340641,0.4175824175824176,EURUSD=X,random_walk,23,long_window_02
25,0.44868467827941694,0.5794165255034819,0.41358641358641357,EURUSD=X,random_walk,23,long_window_02
40,0.44307753603104216,0.591404705176829,0.3926073926073926,EURUSD=X,random_walk,23,long_window_02
20,0.49375000000000036,0.5,1.0,EURUSD=X,buy_hold,23,long_window_02
25,0.25,0.5,1.0,EURUSD=X,buy_hold,23,long_window_02
40,0.25,0.5,1.0,EURUSD=X,buy_hold,23,long_window_02
20,0.40345263507838747,0.903229194903768,0.3646353646353646,EURUSD=X,momentum,23,long_window_02
25,0.39533058728198794,0.9035450195737276,0.4045954045954046,EURUSD=X,momentum,23,long_window_02
40,0.43388021333845855,0.9285714285714286,0.46153846153846156,EURUSD=X,momentum,23,long_window_02
20,0.15417519555058917,0.773189407341884,0.6653346653346653,EURUSD=X,moving_average,23,long_window_02
25,0.1541125,0.7636570247933885,0.7032967032967034,EURUSD=X,moving_average,23,long_window_02
40,0.2254673479561316,0.7732606792717085,0.8271728271728271,EURUSD=X,moving_average,23,long_window_02
20,0.45646286231884053,0.7298467101894521,0.3756243756243756,EURUSD=X,logistic_regression,23,long_window_02
25,0.456867943240769,0.735354387656702,0.3926073926073926,EURUSD=X,logistic_regression,23,long_window_02
40,0.4636995042912104,0.7420634920634921,0.45554445554445555,EURUSD=X,logistic_regression,23,long_window_02
20,0.2732905982905983,0.8910350913621261,0.25574425574425574,EURUSD=X,LightGBM,23,long_window_02
25,0.29898342836778335,0.9000445223961144,0.23476523476523475,EURUSD=X,LightGBM,23,long_window_02
40,0.29597179487179487,0.8571428571428572,0.0959040959040959,EURUSD=X,LightGBM,23,long_window_02
20,0.29384074410163336,0.871875,0.26573426573426573,EURUSD=X,XGBoost,23,long_window_02
25,0.28695473984319314,0.8865721288515406,0.22777222777222778,EURUSD=X,XGBoost,23,long_window_02
40,0.27418653576437585,0.8445702030812324,0.08591408591408592,EURUSD=X,XGBoost,23,long_window_02
20,0.2983132676147382,0.8972859810679309,0.26673326673326675,EURUSD=X,CatBoost,23,long_window_02
25,0.29367127755285655,0.8934247021819445,0.22577422577422576,EURUSD=X,CatBoost,23,long_window_02
40,0.31974275652771417,0.8349828423167057,0.1018981018981019,EURUSD=X,CatBoost,23,long_window_02
20,0.4506536175056919,0.597615143867572,0.4005994005994006,EURUSD=X,random,42,long_window_02
25,0.45,0.5946255630630629,0.4045954045954046,EURUSD=X,random,42,long_window_02
40,0.45673425392175393,0.6141253869969039,0.44455544455544455,EURUSD=X,random,42,long_window_02
20,0.5,0.5,1.0,EURUSD=X,historical_mean,42,long_window_02
25,0.5,0.75,1.0,EURUSD=X,historical_mean,42,long_window_02
40,0.5,0.75,1.0,EURUSD=X,historical_mean,42,long_window_02
20,0.44867772696688757,0.5745723684210526,0.44455544455544455,EURUSD=X,random_walk,42,long_window_02
25,0.44954225921137686,0.5737782767855288,0.39760239760239763,EURUSD=X,random_walk,42,long_window_02
40,0.4455662846632711,0.5934102763853137,0.38161838161838163,EURUSD=X,random_walk,42,long_window_02
20,0.49375000000000036,0.5,1.0,EURUSD=X,buy_hold,42,long_window_02
25,0.25,0.5,1.0,EURUSD=X,buy_hold,42,long_window_02
40,0.25,0.5,1.0,EURUSD=X,buy_hold,42,long_window_02
20,0.387743209534368,0.9107218523002422,0.3926073926073926,EURUSD=X,momentum,42,long_window_02
25,0.40310583726415095,0.9125,0.3886113886113886,EURUSD=X,momentum,42,long_window_02
40,0.43475375144286266,0.9285863095238095,0.44755244755244755,EURUSD=X,momentum,42,long_window_02
20,0.16109709480122325,0.7851205607476635,0.6643356643356644,EURUSD=X,moving_average,42,long_window_02
25,0.1541025755987198,0.7966302600818235,0.7112887112887113,EURUSD=X,moving_average,42,long_window_02
40,0.2429616279438111,0.7863644694748068,0.8471528471528471,EURUSD=X,moving_average,42,long_window_02
20,0.4572557471264368,0.7301806239737275,0.3806193806193806,EURUSD=X,logistic_regression,42,long_window_02
25,0.45651220442410373,0.7301587301587302,0.3706293706293706,EURUSD=X,logistic_regression,42,long_window_02
40,0.4639557739557739,0.7479251976214214,0.45254745254745254,EURUSD=X,logistic_regression,42,long_window_02
20,0.2585215336134454,0.8889197530864197,0.25074925074925075,EURUSD=X,LightGBM,42,long_window_02
25,0.2863228953936918,0.8977291458541459,0.24375624375624375,EURUSD=X,LightGBM,42,long_window_02
40,0.3119535519125683,0.8482899203069657,0.09290709290709291,EURUSD=X,LightGBM,42,long_window_02
20,0.42588702147525676,0.927290061633282,0.15084915084915085,EURUSD=X,XGBoost,42,long_window_02
25,0.4238075060532688,0.926840354767184,0.1028971028971029,EURUSD=X,XGBoost,42,long_window_02
40,0.42016806722689076,0.9181818181818182,0.011988011988011988,EURUSD=X,XGBoost,42,long_window_02
20,0.20079918032786886,0.8333715596330274,0.38461538461538464,EURUSD=X,CatBoost,42,long_window_02
25,0.18067226890756302,0.8269432773109243,0.3356643356643357,EURUSD=X,CatBoost,42,long_window_02
40,0.20063111310097811,0.7598455207771181,0.2097902097902098,EURUSD=X,CatBoost,42,long_window_02
20,0.4057837143363459,0.5409416323882615,0.8821178821178821,GBPUSD=X,random,11,long_window_01
25,0.41040009939829236,0.5526286633945084,0.8731268731268731,GBPUSD=X,random,11,long_window_01
40,0.40842391304347825,0.5536956693051275,0.8511488511488512,GBPUSD=X,random,11,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_01
20,0.33030133928571426,0.5723983253588517,0.9150849150849151,GBPUSD=X,random_walk,11,long_window_01
25,0.33095042497248384,0.5721514678838159,0.9050949050949051,GBPUSD=X,random_walk,11,long_window_01
40,0.33871999043519846,0.5721217530369604,0.903096903096903,GBPUSD=X,random_walk,11,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_01
20,0.22352616112465867,0.4721531217924728,0.9120879120879121,GBPUSD=X,momentum,11,long_window_01
25,0.24051965140123033,0.4467939814814815,0.9010989010989011,GBPUSD=X,momentum,11,long_window_01
40,0.22959146050836307,0.44805476815143386,0.8941058941058941,GBPUSD=X,momentum,11,long_window_01
20,0.15183272946859902,0.5244170618789521,1.0,GBPUSD=X,moving_average,11,long_window_01
25,0.14396120293503986,0.535443806791009,1.0,GBPUSD=X,moving_average,11,long_window_01
40,0.13191623760488178,0.5380526268156931,1.0,GBPUSD=X,moving_average,11,long_window_01
20,0.34489909172368854,0.5370438034188033,0.7772227772227772,GBPUSD=X,logistic_regression,11,long_window_01
25,0.34991803231556556,0.5389578758664587,0.7782217782217782,GBPUSD=X,logistic_regression,11,long_window_01
40,0.3774823914262801,0.49686008037623897,0.8711288711288712,GBPUSD=X,logistic_regression,11,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,LightGBM,11,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,LightGBM,11,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,LightGBM,11,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,XGBoost,11,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,XGBoost,11,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,XGBoost,11,long_window_01
20,0.3173032407407408,0.5933691860465117,0.6943056943056943,GBPUSD=X,CatBoost,11,long_window_01
25,0.28983199940861226,0.5741358413899397,0.6793206793206793,GBPUSD=X,CatBoost,11,long_window_01
40,0.29606976327116213,0.5681344204781704,0.6293706293706294,GBPUSD=X,CatBoost,11,long_window_01
20,0.41301841663692274,0.5270095631946239,0.7782217782217782,GBPUSD=X,random,17,long_window_01
25,0.4161632191828821,0.523080981262161,0.7962037962037962,GBPUSD=X,random,17,long_window_01
40,0.4216148059742958,0.5159736308316429,0.8071928071928072,GBPUSD=X,random,17,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,17,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,historical_mean,17,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,historical_mean,17,long_window_01
20,0.34120117649616705,0.5646360303830722,0.9100899100899101,GBPUSD=X,random_walk,17,long_window_01
25,0.3391907129742962,0.5717780142216617,0.9090909090909091,GBPUSD=X,random_walk,17,long_window_01
40,0.3383502906976744,0.5714285714285714,0.9050949050949051,GBPUSD=X,random_walk,17,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,17,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,buy_hold,17,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,buy_hold,17,long_window_01
20,0.22843298522294808,0.469438775510204,0.9170829170829171,GBPUSD=X,momentum,17,long_window_01
25,0.21943179100908655,0.4488437852266014,0.9050949050949051,GBPUSD=X,momentum,17,long_window_01
40,0.23635650623885918,0.44072516025641023,0.8931068931068931,GBPUSD=X,momentum,17,long_window_01
20,0.16082553192580387,0.5272384667927701,1.0,GBPUSD=X,moving_average,17,long_window_01
25,0.13927579365079365,0.527899366903218,1.0,GBPUSD=X,moving_average,17,long_window_01
40,0.12378841229193342,0.5312530009603073,1.0,GBPUSD=X,moving_average,17,long_window_01
20,0.34693678320224525,0.5351160243486351,0.7962037962037962,GBPUSD=X,logistic_regression,17,long_window_01
25,0.3502379034926621,0.5394093858824,0.7742257742257742,GBPUSD=X,logistic_regression,17,long_window_01
40,0.3765885088272383,0.4912418283249231,0.8451548451548452,GBPUSD=X,logistic_regression,17,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,LightGBM,17,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,LightGBM,17,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,LightGBM,17,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,XGBoost,17,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,XGBoost,17,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,XGBoost,17,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,CatBoost,17,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,CatBoost,17,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,CatBoost,17,long_window_01
20,0.4370820499696016,0.5474202844063988,0.4985014985014985,GBPUSD=X,random,23,long_window_01
25,0.4553290495259889,0.5404891304347825,0.4975024975024975,GBPUSD=X,random,23,long_window_01
40,0.4553256733021077,0.5401959865757255,0.4985014985014985,GBPUSD=X,random,23,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,23,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,historical_mean,23,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,historical_mean,23,long_window_01
20,0.33622407834101387,0.5729952492695033,0.913086913086913,GBPUSD=X,random_walk,23,long_window_01
25,0.33926832096474957,0.5715974327602873,0.903096903096903,GBPUSD=X,random_walk,23,long_window_01
40,0.33255541504739583,0.5717592592592593,0.8741258741258742,GBPUSD=X,random_walk,23,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,23,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,buy_hold,23,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,buy_hold,23,long_window_01
20,0.22040614478114479,0.48404217597922317,0.9200799200799201,GBPUSD=X,momentum,23,long_window_01
25,0.2320961006353761,0.4407152241676757,0.9040959040959041,GBPUSD=X,momentum,23,long_window_01
40,0.2283626298284514,0.4477278695247655,0.8921078921078921,GBPUSD=X,momentum,23,long_window_01
20,0.1561836404815881,0.5153839974336227,1.0,GBPUSD=X,moving_average,23,long_window_01
25,0.15725806451612903,0.5317559523809524,1.0,GBPUSD=X,moving_average,23,long_window_01
40,0.1310245010707824,0.534004286149659,1.0,GBPUSD=X,moving_average,23,long_window_01
20,0.3571783010933558,0.5409751765726323,0.7812187812187812,GBPUSD=X,logistic_regression,23,long_window_01
25,0.33928396358543417,0.5316194470212326,0.7792207792207793,GBPUSD=X,logistic_regression,23,long_window_01
40,0.37701184330397813,0.48843118686868686,0.8151848151848152,GBPUSD=X,logistic_regression,23,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,LightGBM,23,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,LightGBM,23,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,LightGBM,23,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,XGBoost,23,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,XGBoost,23,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,XGBoost,23,long_window_01
20,0.5,0.5998470320705176,0.4755244755244755,GBPUSD=X,CatBoost,23,long_window_01
25,0.4988919145370758,0.598067391697684,0.48951048951048953,GBPUSD=X,CatBoost,23,long_window_01
40,0.5,0.5650327620967742,0.47652347652347654,GBPUSD=X,CatBoost,23,long_window_01
20,0.3868520888464709,0.6081477523441808,0.6643356643356644,GBPUSD=X,random,42,long_window_01
25,0.3908585858585859,0.6133333333333333,0.7012987012987013,GBPUSD=X,random,42,long_window_01
40,0.41059460007205906,0.6205156304702999,0.6673326673326674,GBPUSD=X,random,42,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,42,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,historical_mean,42,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,historical_mean,42,long_window_01
20,0.34046690361180826,0.5729270833333333,0.9150849150849151,GBPUSD=X,random_walk,42,long_window_01
25,0.3405511471127379,0.5699969641772922,0.9180819180819181,GBPUSD=X,random_walk,42,long_window_01
40,0.34523809523809523,0.5694476654298083,0.8971028971028971,GBPUSD=X,random_walk,42,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,42,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,buy_hold,42,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,buy_hold,42,long_window_01
20,0.21503456221198158,0.48065917048208984,0.9300699300699301,GBPUSD=X,momentum,42,long_window_01
25,0.2324233551300445,0.44439524778488715,0.9210789210789211,GBPUSD=X,momentum,42,long_window_01
40,0.23278428682392097,0.4481075016469038,0.8951048951048951,GBPUSD=X,momentum,42,long_window_01
20,0.1609358370794968,0.5323275862068965,1.0,GBPUSD=X,moving_average,42,long_window_01
25,0.14261670955318498,0.5357142857142857,1.0,GBPUSD=X,moving_average,42,long_window_01
40,0.13178795163170165,0.5343549010513295,1.0,GBPUSD=X,moving_average,42,long_window_01
20,0.3482714371980676,0.5382654635928446,0.7792207792207793,GBPUSD=X,logistic_regression,42,long_window_01
25,0.3517543720190779,0.5383026889480811,0.7872127872127872,GBPUSD=X,logistic_regression,42,long_window_01
40,0.37792589124637227,0.490153162055336,0.8511488511488512,GBPUSD=X,logistic_regression,42,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,LightGBM,42,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,LightGBM,42,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,LightGBM,42,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,XGBoost,42,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,XGBoost,42,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,XGBoost,42,long_window_01
20,0.5,0.5,1.0,GBPUSD=X,CatBoost,42,long_window_01
25,0.5,0.5,1.0,GBPUSD=X,CatBoost,42,long_window_01
40,0.5,0.5,1.0,GBPUSD=X,CatBoost,42,long_window_01
20,0.43783075407081934,0.6641367506705756,0.2707292707292707,GBPUSD=X,random,11,long_window_02
25,0.43683675030599756,0.6630544354838709,0.2837162837162837,GBPUSD=X,random,11,long_window_02
40,0.4551285885167465,0.6573141057312253,0.2937062937062937,GBPUSD=X,random,11,long_window_02
20,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_02
25,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_02
40,0.5,0.5,1.0,GBPUSD=X,historical_mean,11,long_window_02
20,0.3496411599808119,0.5581546373435464,0.44155844155844154,GBPUSD=X,random_walk,11,long_window_02
25,0.36060808085776114,0.5333364813815434,0.4225774225774226,GBPUSD=X,random_walk,11,long_window_02
40,0.3703681865828092,0.5218977897789778,0.5014985014985015,GBPUSD=X,random_walk,11,long_window_02
20,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_02
25,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_02
40,0.5,0.5,1.0,GBPUSD=X,buy_hold,11,long_window_02
20,0.3069020538417478,0.7303609481734482,0.43456543456543456,GBPUSD=X,momentum,11,long_window_02
