observations,balanced_accuracy,roc_auc,brier,ece,probability_mean,probability_std,probability_min,probability_max,positive_rate,collapse_flag,asset,asset_class,model,seed,fold_id,dataset_hash,feature_hash
126,0.438953488372093,0.4180232558139535,0.27414036687239884,0.15244646332768666,0.5527452036838252,0.13951281374120592,0.22514229489994309,0.8140696997740313,0.6666666666666666,False,JPY=X,forex,logistic_regression,17,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5927325581395348,0.5414244186046512,0.24445915448017072,0.1719955817363903,0.5105441008032923,0.030253752109997863,0.47345649726633193,0.5675727572854755,0.30158730158730157,False,JPY=X,forex,LightGBM,17,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.48343023255813955,0.48023255813953486,0.24008120222792662,0.1588938132164971,0.5236458693231855,0.022557688392381953,0.49735239148139954,0.5771966576576233,0.9523809523809523,True,JPY=X,forex,XGBoost,17,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6218023255813954,0.7430232558139535,0.24461388498997808,0.19406072076205305,0.4884789617776295,0.03337920521887718,0.4310154421939847,0.5435514930277472,0.3412698412698413,False,JPY=X,forex,CatBoost,17,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.4991279069767442,0.5252906976744186,0.31233634556778456,0.26541035410311065,0.5157270545765323,0.2813028697103269,0.012823118470840722,0.9952907818192178,0.5238095238095238,False,JPY=X,forex,random,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.23724411154341518,0.14340448823207463,0.5391351943076079,2.220446049250313e-16,0.5391351943076081,0.5391351943076081,1.0,True,JPY=X,forex,historical_mean,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5322674418604652,0.5322674418604652,0.24535714285714286,0.1706349206349207,0.5119047619047619,0.0485620906056456,0.45,0.55,0.6190476190476191,False,JPY=X,forex,random_walk,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.31746031746031744,0.31746031746031744,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6061046511627908,0.6061046511627907,0.23345238095238097,0.15555555555555556,0.526984126984127,0.04209343049579722,0.45,0.55,0.7698412698412699,False,JPY=X,forex,momentum,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5258720930232558,0.5258720930232558,0.23345238095238097,0.13650793650793658,0.546031746031746,0.01952122837499817,0.45,0.55,0.9603174603174603,True,JPY=X,forex,moving_average,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.438953488372093,0.4180232558139535,0.27414036687239884,0.15244646332768666,0.5527452036838252,0.13951281374120592,0.22514229489994309,0.8140696997740313,0.6666666666666666,False,JPY=X,forex,logistic_regression,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5261627906976745,0.5017441860465116,0.2448980315576761,0.1699960600257222,0.5125436225139604,0.02548340042616792,0.485252837397538,0.5685526558224117,0.2857142857142857,False,JPY=X,forex,LightGBM,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6093023255813954,0.7886627906976744,0.24478482830390774,0.19133253135378403,0.4912071511858985,0.029440355579668273,0.45795145630836487,0.5573336482048035,0.3492063492063492,False,JPY=X,forex,XGBoost,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5962209302325582,0.7501453488372093,0.2567115454359977,0.23031925212824006,0.4522204304114425,0.049552298034095825,0.4097330309952715,0.5419433462094758,0.20634920634920634,False,JPY=X,forex,CatBoost,23,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5375,0.5130813953488372,0.3221773673365578,0.24360844738198414,0.49297861963187856,0.2721265145556755,0.007362269751005512,0.9756223516367559,0.47619047619047616,False,JPY=X,forex,random,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.23724411154341518,0.14340448823207463,0.5391351943076079,2.220446049250313e-16,0.5391351943076081,0.5391351943076081,1.0,True,JPY=X,forex,historical_mean,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5322674418604652,0.5322674418604652,0.24535714285714286,0.1706349206349207,0.5119047619047619,0.0485620906056456,0.45,0.55,0.6190476190476191,False,JPY=X,forex,random_walk,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.31746031746031744,0.31746031746031744,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6061046511627908,0.6061046511627907,0.23345238095238097,0.15555555555555556,0.526984126984127,0.04209343049579722,0.45,0.55,0.7698412698412699,False,JPY=X,forex,momentum,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5258720930232558,0.5258720930232558,0.23345238095238097,0.13650793650793658,0.546031746031746,0.01952122837499817,0.45,0.55,0.9603174603174603,True,JPY=X,forex,moving_average,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.438953488372093,0.4180232558139535,0.27414036687239884,0.15244646332768666,0.5527452036838252,0.13951281374120592,0.22514229489994309,0.8140696997740313,0.6666666666666666,False,JPY=X,forex,logistic_regression,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5345930232558139,0.5008720930232559,0.2579636636191672,0.20501608867758253,0.4775235938621,0.02518989767022558,0.45279523993782345,0.5333203982620413,0.2222222222222222,False,JPY=X,forex,LightGBM,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6159883720930233,0.7853197674418605,0.24728188767411777,0.20370706348192125,0.4788326190577613,0.03852310771923601,0.44262659549713135,0.5508590340614319,0.3333333333333333,False,JPY=X,forex,XGBoost,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5156976744186046,0.54375,0.26911801148605813,0.25728773131439014,0.42525195122529247,0.0570074423040325,0.38011847172620117,0.5573509953726781,0.07142857142857142,False,JPY=X,forex,CatBoost,42,long_window_01,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.49873991935483875,0.5486391129032258,0.3190108167068796,0.2677362723239333,0.44549721749934507,0.2992473226702489,0.016877215097497844,0.9988024876324018,0.42063492063492064,False,JPY=X,forex,random,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.25308250048990794,0.056084656084656015,0.548148148148148,1.1102230246251565e-16,0.5481481481481482,0.5481481481481482,1.0,True,JPY=X,forex,historical_mean,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5561995967741935,0.5561995967741935,0.24694444444444452,0.011904761904762029,0.5039682539682541,0.0498422808511352,0.45,0.55,0.5396825396825397,False,JPY=X,forex,random_walk,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.5079365079365079,0.5079365079365079,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38911290322580644,0.38911290322580644,0.26361111111111124,0.009523809523809657,0.5015873015873017,0.049974798385495775,0.45,0.55,0.5158730158730159,False,JPY=X,forex,momentum,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.28629032258064513,0.2862903225806452,0.2739285714285716,0.011904761904761696,0.5039682539682537,0.04984228085113519,0.45,0.55,0.5396825396825397,False,JPY=X,forex,moving_average,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6116431451612903,0.6917842741935484,0.22082687042273721,0.07628148566042636,0.5177120457469463,0.15089009930414315,0.1579456647442921,0.8334223559550492,0.5317460317460317,False,JPY=X,forex,logistic_regression,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.49899193548387094,0.2594001141186889,0.08973662153016015,0.5818001135936525,0.036405368927238946,0.5357923810502163,0.6181750427080963,1.0,True,JPY=X,forex,LightGBM,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.44821068548387094,0.25960598048061523,0.08434532937549409,0.5764088214389862,0.023587939388076115,0.5354307293891907,0.6087389588356018,1.0,True,JPY=X,forex,XGBoost,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.42162298387096775,0.4449344758064516,0.26454189475476686,0.04163477659404696,0.533698268657539,0.05421743502933173,0.46426891975809415,0.5972570193666955,0.5634920634920635,False,JPY=X,forex,CatBoost,11,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.49193548387096775,0.47580645161290325,0.3297896080681507,0.22982946031811902,0.4803763311146401,0.26147340535125196,0.006587802185156644,0.9977636809229765,0.49206349206349204,False,JPY=X,forex,random,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.25308250048990794,0.056084656084656015,0.548148148148148,1.1102230246251565e-16,0.5481481481481482,0.5481481481481482,1.0,True,JPY=X,forex,historical_mean,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5561995967741935,0.5561995967741935,0.24694444444444452,0.011904761904762029,0.5039682539682541,0.0498422808511352,0.45,0.55,0.5396825396825397,False,JPY=X,forex,random_walk,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.5079365079365079,0.5079365079365079,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38911290322580644,0.38911290322580644,0.26361111111111124,0.009523809523809657,0.5015873015873017,0.049974798385495775,0.45,0.55,0.5158730158730159,False,JPY=X,forex,momentum,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.28629032258064513,0.2862903225806452,0.2739285714285716,0.011904761904761696,0.5039682539682537,0.04984228085113519,0.45,0.55,0.5396825396825397,False,JPY=X,forex,moving_average,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6116431451612903,0.6917842741935484,0.22082687042273721,0.07628148566042636,0.5177120457469463,0.15089009930414315,0.1579456647442921,0.8334223559550492,0.5317460317460317,False,JPY=X,forex,logistic_regression,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.46622983870967744,0.2617700993537436,0.08550320093190192,0.5775666929953938,0.039820045519131715,0.5298496982926759,0.6177543206013116,1.0,True,JPY=X,forex,LightGBM,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.49584173387096775,0.26188523607371106,0.08097147184704981,0.5730349639105419,0.038633071241938016,0.5014454126358032,0.6184449195861816,1.0,True,JPY=X,forex,XGBoost,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38130040322580644,0.39528729838709675,0.2656222917877351,0.015998369456701023,0.5080618615201931,0.05813322074928044,0.43687092377729697,0.5714383327105553,0.5238095238095238,False,JPY=X,forex,CatBoost,17,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.49243951612903225,0.5327620967741935,0.31415530955833404,0.20094799394837334,0.5157270545765323,0.2813028697103269,0.012823118470840722,0.9952907818192178,0.5238095238095238,False,JPY=X,forex,random,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.25308250048990794,0.056084656084656015,0.548148148148148,1.1102230246251565e-16,0.5481481481481482,0.5481481481481482,1.0,True,JPY=X,forex,historical_mean,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5561995967741935,0.5561995967741935,0.24694444444444452,0.011904761904762029,0.5039682539682541,0.0498422808511352,0.45,0.55,0.5396825396825397,False,JPY=X,forex,random_walk,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.5079365079365079,0.5079365079365079,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38911290322580644,0.38911290322580644,0.26361111111111124,0.009523809523809657,0.5015873015873017,0.049974798385495775,0.45,0.55,0.5158730158730159,False,JPY=X,forex,momentum,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.28629032258064513,0.2862903225806452,0.2739285714285716,0.011904761904761696,0.5039682539682537,0.04984228085113519,0.45,0.55,0.5396825396825397,False,JPY=X,forex,moving_average,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6116431451612903,0.6917842741935484,0.22082687042273721,0.07628148566042636,0.5177120457469463,0.15089009930414315,0.1579456647442921,0.8334223559550492,0.5317460317460317,False,JPY=X,forex,logistic_regression,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.4632056451612903,0.2611896142759758,0.08379363025171473,0.5758571223152068,0.032599482248003776,0.5396502544595718,0.6078239235479513,1.0,True,JPY=X,forex,LightGBM,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.4886592741935484,0.26095203650499327,0.10091180271572539,0.5929752947792174,0.0228120281964864,0.5626257658004761,0.6171260476112366,1.0,True,JPY=X,forex,XGBoost,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38130040322580644,0.41204637096774194,0.2587754136278547,0.02483581785525063,0.5168993099187427,0.030270924765186516,0.4827199718440292,0.5503169925980452,0.5238095238095238,False,JPY=X,forex,CatBoost,23,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.4916834677419355,0.4889112903225806,0.332228052097801,0.25219992020421034,0.49297861963187856,0.2721265145556755,0.007362269751005512,0.9756223516367559,0.47619047619047616,False,JPY=X,forex,random,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.25308250048990794,0.056084656084656015,0.548148148148148,1.1102230246251565e-16,0.5481481481481482,0.5481481481481482,1.0,True,JPY=X,forex,historical_mean,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5561995967741935,0.5561995967741935,0.24694444444444452,0.011904761904762029,0.5039682539682541,0.0498422808511352,0.45,0.55,0.5396825396825397,False,JPY=X,forex,random_walk,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.5,0.5079365079365079,0.5079365079365079,1.0,0.0,1.0,1.0,1.0,True,JPY=X,forex,buy_hold,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.38911290322580644,0.38911290322580644,0.26361111111111124,0.009523809523809657,0.5015873015873017,0.049974798385495775,0.45,0.55,0.5158730158730159,False,JPY=X,forex,momentum,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.28629032258064513,0.2862903225806452,0.2739285714285716,0.011904761904761696,0.5039682539682537,0.04984228085113519,0.45,0.55,0.5396825396825397,False,JPY=X,forex,moving_average,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.6116431451612903,0.6917842741935484,0.22082687042273721,0.07628148566042636,0.5177120457469463,0.15089009930414315,0.1579456647442921,0.8334223559550492,0.5317460317460317,False,JPY=X,forex,logistic_regression,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.48412298387096775,0.2646669375817476,0.09866750634916145,0.5907309984126535,0.03700742691994132,0.5247625755975155,0.638394039796677,1.0,True,JPY=X,forex,LightGBM,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5,0.4483366935483871,0.26386304054761506,0.12293724171699041,0.5846622950500913,0.034193622469907176,0.527820348739624,0.618762195110321,1.0,True,JPY=X,forex,XGBoost,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.46194556451612906,0.4046118951612903,0.2534568231684825,0.011408150822543262,0.5034716428860353,0.028302422049967555,0.44976049982642075,0.5456711722737496,0.6031746031746031,False,JPY=X,forex,CatBoost,42,long_window_02,004ccbaf3374f0d2e4a5423cf0ccaceb6676da65d32e704a001eb87e382ef674,417b63adf0e2823f
126,0.5463554987212276,0.4817774936061381,0.374838185740946,0.3757475442238857,0.44549721749934507,0.2992473226702489,0.016877215097497844,0.9988024876324018,0.42063492063492064,False,INR=X,forex,random,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.23289231137031377,0.18938149972632734,0.5407772304324028,1.1102230246251565e-16,0.5407772304324029,0.5407772304324029,1.0,True,INR=X,forex,historical_mean,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5310102301790282,0.5310102301790282,0.2493253968253969,0.22857142857142854,0.5015873015873016,0.049974798385495775,0.45,0.55,0.5158730158730159,False,INR=X,forex,random_walk,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.2698412698412698,0.2698412698412699,1.0,0.0,1.0,1.0,1.0,True,INR=X,forex,buy_hold,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.3583759590792839,0.3583759590792839,0.25964285714285723,0.22142857142857153,0.5087301587301586,0.049231944188161354,0.45,0.55,0.5873015873015873,False,INR=X,forex,momentum,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.4616368286445013,0.4616368286445013,0.2445634920634921,0.2063492063492065,0.5238095238095236,0.04396710788718905,0.45,0.55,0.7380952380952381,False,INR=X,forex,moving_average,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5476342710997443,0.49968030690537085,0.23877576200261139,0.21060243726706113,0.5858505681799179,0.13875801747874492,0.1410035769955234,0.8826254751620971,0.746031746031746,False,INR=X,forex,logistic_regression,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.4101662404092072,0.23679853400502401,0.19328692671496783,0.5368718034437623,0.01249543348855035,0.5109735040606316,0.5429311659085866,1.0,True,INR=X,forex,LightGBM,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.40664961636828645,0.23022255921562573,0.1791023053820171,0.551056424776713,0.0072792288644322025,0.536645233631134,0.5564242005348206,1.0,True,INR=X,forex,XGBoost,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5092710997442454,0.4961636828644501,0.24555749638613028,0.22043307883030905,0.5097256513284211,0.001912802561533341,0.496425675971253,0.5102081608770102,0.9841269841269841,True,INR=X,forex,CatBoost,11,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5147058823529411,0.5437979539641944,0.3109101751273708,0.2933618767138204,0.4803763311146401,0.26147340535125196,0.006587802185156644,0.9977636809229765,0.49206349206349204,False,INR=X,forex,random,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.23289231137031377,0.18938149972632734,0.5407772304324028,1.1102230246251565e-16,0.5407772304324029,0.5407772304324029,1.0,True,INR=X,forex,historical_mean,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5310102301790282,0.5310102301790282,0.2493253968253969,0.22857142857142854,0.5015873015873016,0.049974798385495775,0.45,0.55,0.5158730158730159,False,INR=X,forex,random_walk,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.2698412698412698,0.2698412698412699,1.0,0.0,1.0,1.0,1.0,True,INR=X,forex,buy_hold,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.3583759590792839,0.3583759590792839,0.25964285714285723,0.22142857142857153,0.5087301587301586,0.049231944188161354,0.45,0.55,0.5873015873015873,False,INR=X,forex,momentum,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.4616368286445013,0.4616368286445013,0.2445634920634921,0.2063492063492065,0.5238095238095236,0.04396710788718905,0.45,0.55,0.7380952380952381,False,INR=X,forex,moving_average,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5476342710997443,0.49968030690537085,0.23877576200261139,0.21060243726706113,0.5858505681799179,0.13875801747874492,0.1410035769955234,0.8826254751620971,0.746031746031746,False,INR=X,forex,logistic_regression,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.409846547314578,0.2330007197385709,0.1839038802138293,0.5462548499449008,0.011205723081271707,0.523153660007148,0.5516904240479011,1.0,True,INR=X,forex,LightGBM,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5847186700767263,0.2313562184172255,0.18658077953353758,0.5435779506251925,0.002841903322327911,0.5422350168228149,0.5495919585227966,1.0,True,INR=X,forex,XGBoost,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.44916879795396414,0.483695652173913,0.24834643451653426,0.2248373822630496,0.5053213478956805,0.011863487086702039,0.48456642460586563,0.5132264682214521,0.6904761904761905,False,INR=X,forex,CatBoost,17,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.45588235294117646,0.4462915601023018,0.34417951869786073,0.29715638584914233,0.5157270545765323,0.2813028697103269,0.012823118470840722,0.9952907818192178,0.5238095238095238,False,INR=X,forex,random,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.23289231137031377,0.18938149972632734,0.5407772304324028,1.1102230246251565e-16,0.5407772304324029,0.5407772304324029,1.0,True,INR=X,forex,historical_mean,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5310102301790282,0.5310102301790282,0.2493253968253969,0.22857142857142854,0.5015873015873016,0.049974798385495775,0.45,0.55,0.5158730158730159,False,INR=X,forex,random_walk,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5,0.5,0.2698412698412698,0.2698412698412699,1.0,0.0,1.0,1.0,1.0,True,INR=X,forex,buy_hold,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.3583759590792839,0.3583759590792839,0.25964285714285723,0.22142857142857153,0.5087301587301586,0.049231944188161354,0.45,0.55,0.5873015873015873,False,INR=X,forex,momentum,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.4616368286445013,0.4616368286445013,0.2445634920634921,0.2063492063492065,0.5238095238095236,0.04396710788718905,0.45,0.55,0.7380952380952381,False,INR=X,forex,moving_average,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
126,0.5476342710997443,0.49968030690537085,0.23877576200261139,0.21060243726706113,0.5858505681799179,0.13875801747874492,0.1410035769955234,0.8826254751620971,0.746031746031746,False,INR=X,forex,logistic_regression,23,long_window_01,447df4e1451340960910c3255b976e4414ac0098b7ce8c64a5c9ebd0e029de30,417b63adf0e2823f
