run_id,asset,asset_class,model,regime,period,observations,balanced_accuracy,roc_auc,net_return_realistic,sharpe_realistic,max_drawdown_realistic,retraining_frequency,hyperparameter_variant,feature_ablation
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.05714285714285714,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,remove_lagged_returns
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,remove_lagged_returns
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,high_volatility,holdout_not_evaluated,39,0.5,0.04285714285714286,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,noisy_full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,LightGBM,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,noisy_full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,high_volatility,holdout_not_evaluated,4,0.75,0.5,0.22131806243260943,4.652600311038068,0.0,weekly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,sideways,holdout_not_evaluated,6,0.75,0.5,0.41984308286868766,4.92835091998274,0.0,weekly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,high_volatility,holdout_not_evaluated,39,0.5,0.08571428571428572,1.3918954504466514,4.1953868046593525,-0.12869455111050787,monthly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,sideways,holdout_not_evaluated,3,0.75,0.5,0.18463525470884612,3.659298755025266,0.0,monthly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,bear,holdout_not_evaluated,2,0.25,0.5,-0.5956196395552227,-2.449489742783178,-0.14006622021445625,quarterly_expanding,base,full
RP1_PUB005_TRUE_ROBUSTNESS_20260714T054241Z_7574f5fca030,QQQ,etfs,XGBoost,bull,2024_recent_pre_holdout,29,0.5,0.3357142857142857,0.01786830838175102,0.23511289610670835,-0.2259443443897271,quarterly_expanding,base,full
